strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
spy_0dte_putspread,SPY,bull_put,2025-03-21,10:00,2025-03-21,0,SP556 / LP553,put_short=-0.129,559.84,0.234,0.36,,1,0.1,79,2025-03-21,15:50,0.2,eod_flatten,14.7
spy_0dte_putspread,SPY,bull_put,2025-03-24,10:00,2025-03-24,0,SP569 / LP566,put_short=-0.116,572.74,0.211,0.07,,1,0.1,76,2025-03-24,15:50,0.2,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-03-25,10:00,2025-03-25,0,SP571 / LP568,put_short=-0.092,574.66,0.1846,0.05,,1,0.1,78,2025-03-25,15:50,0.2,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-03-26,10:00,2025-03-26,0,SP571 / LP568,put_short=-0.152,573.63,0.1724,0.14,,1,0.1,79,2025-03-26,15:50,2.07,eod_flatten,-194.3
spy_0dte_putspread,SPY,bull_put,2025-03-27,10:00,2025-03-27,0,SP565 / LP562,put_short=-0.125,568.33,0.1968,0.21,,1,0.1,78,2025-03-27,15:50,0.2,eod_flatten,-0.3
spy_0dte_putspread,SPY,bull_put,2025-03-28,10:00,2025-03-28,0,SP560 / LP557,put_short=-0.110,563.94,0.22,0.24,,1,0.1,79,2025-03-28,15:50,2.6,eod_flatten,-237.3
spy_0dte_putspread,SPY,bull_put,2025-03-31,10:00,2025-03-31,0,SP546 / LP543,put_short=-0.117,549.74,0.2203,0.29,,1,0.1,76,2025-03-31,15:50,0.2,eod_flatten,7.7
spy_0dte_putspread,SPY,bull_put,2025-04-01,10:00,2025-04-01,0,SP552 / LP549,put_short=-0.101,557.22,0.2835,0.23,,1,0.1,77,2025-04-01,15:55,0.2,eod_flatten,1.7
spy_0dte_putspread,SPY,bull_put,2025-04-02,10:00,2025-04-02,0,SP554 / LP551,put_short=-0.128,558.73,0.2879,0.21,,1,0.1,79,2025-04-02,15:50,0.22,eod_flatten,-2.3
spy_0dte_putspread,SPY,bull_put,2025-04-03,10:00,2025-04-03,0,SP539 / LP536,put_short=-0.110,544.92,0.3424,0.48,,1,0.1,79,2025-04-03,15:50,1.16,eod_flatten,-69.3
spy_0dte_putspread,SPY,bull_put,2025-04-04,10:00,2025-04-04,0,SP519 / LP516,put_short=-0.122,523.18,0.2648,0.71,,2,0.1,79,2025-04-04,15:50,2.29,eod_flatten,-318.6
spy_0dte_putspread,SPY,bull_put,2025-04-07,10:00,2025-04-07,0,SP490 / LP487,put_short=-0.123,495.69,0.3826,1.1,,2,0.1,31,2025-04-07,12:00,0.995,eod_flatten_lastbar,18.4
spy_0dte_putspread,SPY,bull_put,2025-04-08,10:00,2025-04-08,0,SP513 / LP510,put_short=-0.121,522.59,0.6111,0.285,,1,0.1,31,2025-04-08,12:00,0.995,eod_flatten_lastbar,-72.3
spy_0dte_putspread,SPY,bull_put,2025-04-09,10:00,2025-04-09,0,SP491 / LP488,put_short=-0.121,499.85,0.5886,0.4,,1,0.1,77,2025-04-09,16:00,0.2,eod_flatten,18.7
spy_0dte_putspread,SPY,bull_put,2025-04-10,10:00,2025-04-10,0,SP520 / LP517,put_short=-0.110,529.0,0.5383,0.405,,1,0.1,31,2025-04-10,12:00,1.685,eod_flatten_lastbar,-129.3
spy_0dte_putspread,SPY,bull_put,2025-04-11,10:00,2025-04-11,0,SP519 / LP516,put_short=-0.107,526.4,0.4386,0.62,,2,0.1,78,2025-04-11,15:50,0.2,eod_flatten,81.4
spy_0dte_putspread,SPY,bull_put,2025-04-14,10:00,2025-04-14,0,SP534 / LP531,put_short=-0.108,540.47,0.3741,0.1,,1,0.1,79,2025-04-14,15:50,0.2,eod_flatten,-11.3
spy_0dte_putspread,SPY,bull_put,2025-04-15,10:00,2025-04-15,0,SP537 / LP534,put_short=-0.141,541.48,0.2977,0.22,,1,0.1,79,2025-04-15,15:50,0.35,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-04-16,10:00,2025-04-16,0,SP525 / LP522,put_short=-0.109,529.92,0.2916,0.275,,1,0.1,31,2025-04-16,12:00,0.455,eod_flatten_lastbar,-19.3
spy_0dte_putspread,SPY,bull_put,2025-04-17,10:00,2025-04-17,0,SP524 / LP521,put_short=-0.123,528.74,0.2982,0.26,,1,0.1,79,2025-04-17,15:50,0.24,eod_flatten,0.7
spy_0dte_putspread,SPY,bull_put,2025-04-21,10:00,2025-04-21,0,SP513 / LP510,put_short=-0.109,517.56,0.2759,0.45,,1,0.1,79,2025-04-21,15:50,0.59,eod_flatten,-15.3
spy_0dte_putspread,SPY,bull_put,2025-04-22,10:00,2025-04-22,0,SP517 / LP514,put_short=-0.134,521.89,0.3269,0.19,,1,0.1,79,2025-04-22,15:50,0.2,eod_flatten,-2.3
spy_0dte_putspread,SPY,bull_put,2025-04-23,10:00,2025-04-23,0,SP538 / LP535,put_short=-0.097,543.56,0.3042,0.225,,1,0.1,31,2025-04-23,12:00,1.595,eod_flatten_lastbar,-138.3
spy_0dte_putspread,SPY,bull_put,2025-04-24,10:00,2025-04-24,0,SP534 / LP531,put_short=-0.107,539.48,0.3155,0.32,,1,0.1,79,2025-04-24,15:50,0.22,eod_flatten,8.7
spy_0dte_putspread,SPY,bull_put,2025-04-25,10:00,2025-04-25,0,SP540 / LP537,put_short=-0.107,544.88,0.2787,0.27,,1,0.1,78,2025-04-25,15:50,0.2,eod_flatten,5.7
spy_0dte_putspread,SPY,bull_put,2025-04-28,10:00,2025-04-28,0,SP546 / LP543,put_short=-0.115,550.29,0.2504,0.07,,1,0.1,79,2025-04-28,15:50,0.2,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-04-29,10:00,2025-04-29,0,SP546 / LP543,put_short=-0.095,550.62,0.2473,0.07,,1,0.1,79,2025-04-29,15:50,0.2,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-04-30,10:00,2025-04-30,0,SP538 / LP535,put_short=-0.139,541.94,0.2593,0.31,,1,0.1,79,2025-04-30,15:50,0.2,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-05-01,10:00,2025-05-01,0,SP554 / LP551,put_short=-0.112,558.85,0.276,0.19,,1,0.1,79,2025-05-01,15:50,0.22,eod_flatten,-4.3
spy_0dte_putspread,SPY,bull_put,2025-05-02,10:00,2025-05-02,0,SP559 / LP556,put_short=-0.098,563.62,0.2446,0.14,,1,0.1,79,2025-05-02,15:50,0.22,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-05-05,10:00,2025-05-05,0,SP559 / LP556,put_short=-0.111,562.99,0.2245,0.1,,1,0.1,78,2025-05-05,15:50,0.2,eod_flatten,-11.3
spy_0dte_putspread,SPY,bull_put,2025-05-06,10:00,2025-05-06,0,SP554 / LP551,put_short=-0.142,557.4,0.2198,0.14,,1,0.1,77,2025-05-06,15:50,0.2,eod_flatten,-7.3
spy_0dte_putspread,SPY,bull_put,2025-05-07,10:00,2025-05-07,0,SP557 / LP554,put_short=-0.096,561.46,0.2355,0.24,,1,0.1,79,2025-05-07,15:50,0.22,eod_flatten,0.7
spy_0dte_putspread,SPY,bull_put,2025-05-08,10:00,2025-05-08,0,SP560 / LP557,put_short=-0.127,564.13,0.2475,0.29,,1,0.1,79,2025-05-08,15:50,0.2,eod_flatten,7.7
spy_0dte_putspread,SPY,bull_put,2025-05-09,10:00,2025-05-09,0,SP563 / LP560,put_short=-0.102,567,0.2148,0.05,,1,0.1,79,2025-05-09,15:50,0.22,eod_flatten,-18.3
spy_0dte_putspread,SPY,bull_put,2025-05-12,10:00,2025-05-12,0,SP575 / LP572,put_short=-0.113,578.79,0.2085,0.11,,1,0.1,79,2025-05-12,15:50,0.2,eod_flatten,-10.3
spy_0dte_putspread,SPY,bull_put,2025-05-13,10:00,2025-05-13,0,SP582 / LP579,put_short=-0.128,585.28,0.1906,0.04,,1,0.1,79,2025-05-13,15:50,0.2,eod_flatten,-17.3
spy_0dte_putspread,SPY,bull_put,2025-05-14,10:00,2025-05-14,0,SP584 / LP581,put_short=-0.090,587.53,0.1729,0.12,,1,0.1,79,2025-05-14,15:50,0.2,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-05-15,10:00,2025-05-15,0,SP583 / LP580,put_short=-0.124,586.14,0.1787,0.04,,1,0.1,79,2025-05-15,15:50,0.2,eod_flatten,-17.3
spy_0dte_putspread,SPY,bull_put,2025-05-16,10:00,2025-05-16,0,SP588 / LP585,put_short=-0.108,591.36,0.1776,0.1,,1,0.1,79,2025-05-16,15:50,0.2,eod_flatten,-11.3
spy_0dte_putspread,SPY,bull_put,2025-05-19,10:00,2025-05-19,0,SP588 / LP585,put_short=-0.104,591.24,0.1678,0.06,,1,0.1,79,2025-05-19,15:50,0.2,eod_flatten,-15.3
spy_0dte_putspread,SPY,bull_put,2025-05-20,10:00,2025-05-20,0,SP590 / LP587,put_short=-0.150,592.84,0.1787,0.07,,1,0.1,79,2025-05-20,15:50,0.21,eod_flatten,-15.3
spy_0dte_putspread,SPY,bull_put,2025-05-21,10:00,2025-05-21,0,SP587 / LP584,put_short=-0.145,589.84,0.1756,0.04,,1,0.1,79,2025-05-21,15:50,2.88,eod_flatten,-285.3
spy_0dte_putspread,SPY,bull_put,2025-05-22,10:00,2025-05-22,0,SP581 / LP578,put_short=-0.140,584.18,0.1946,0.2,,1,0.1,79,2025-05-22,15:50,0.2,eod_flatten,-1.3
spy_0dte_putspread,SPY,bull_put,2025-05-23,10:00,2025-05-23,0,SP573 / LP570,put_short=-0.093,576.77,0.1908,0.19,,1,0.1,79,2025-05-23,15:50,0.21,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-05-28,10:00,2025-05-28,0,SP587 / LP584,put_short=-0.088,590.79,0.1827,0.15,,1,0.1,79,2025-05-28,15:50,0.9,eod_flatten,-76.3
spy_0dte_putspread,SPY,bull_put,2025-05-29,10:00,2025-05-29,0,SP588 / LP585,put_short=-0.139,591.23,0.1942,0.31,,1,0.1,79,2025-05-29,15:50,0.36,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-05-30,10:00,2025-05-30,0,SP584 / LP581,put_short=-0.129,587.09,0.1794,0.11,,1,0.1,79,2025-05-30,15:50,0.2,eod_flatten,-10.3
spy_0dte_putspread,SPY,bull_put,2025-06-02,10:00,2025-06-02,0,SP584 / LP581,put_short=-0.151,586.85,0.1816,0.32,,1,0.1,79,2025-06-02,15:50,0.2,eod_flatten,10.7
spy_0dte_putspread,SPY,bull_put,2025-06-04,10:00,2025-06-04,0,SP594 / LP591,put_short=-0.086,597.57,0.1682,0.13,,1,0.1,79,2025-06-04,15:50,0.21,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-06-05,10:00,2025-06-05,0,SP591 / LP588,put_short=-0.091,594.29,0.1604,0.16,,1,0.1,79,2025-06-05,15:50,0.33,eod_flatten,-18.3
spy_0dte_putspread,SPY,bull_put,2025-06-06,10:00,2025-06-06,0,SP597 / LP594,put_short=-0.117,600.3,0.1787,0.13,,1,0.1,79,2025-06-06,15:50,0.2,eod_flatten,-8.3
spy_0dte_putspread,SPY,bull_put,2025-06-09,10:00,2025-06-09,0,SP596 / LP593,put_short=-0.096,598.89,0.1431,0.05,,1,0.1,79,2025-06-09,15:50,0.2,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-06-11,10:00,2025-06-11,0,SP601 / LP598,put_short=-0.130,603.65,0.1503,0.13,,1,0.1,79,2025-06-11,15:50,0.66,eod_flatten,-54.3
spy_0dte_putspread,SPY,bull_put,2025-06-12,10:00,2025-06-12,0,SP598 / LP595,put_short=-0.141,600.77,0.1657,0.11,,1,0.1,79,2025-06-12,15:50,0.2,eod_flatten,-10.3
spy_0dte_putspread,SPY,bull_put,2025-06-13,10:00,2025-06-13,0,SP595 / LP592,put_short=-0.109,598.15,0.1653,0.2,,1,0.1,79,2025-06-13,15:50,0.31,eod_flatten,-12.3
spy_0dte_putspread,SPY,bull_put,2025-06-16,10:00,2025-06-16,0,SP600 / LP597,put_short=-0.146,603.05,0.1855,0.005,,1,0.1,31,2025-06-16,12:00,0.395,eod_flatten_lastbar,-40.3
spy_0dte_putspread,SPY,bull_put,2025-06-17,10:00,2025-06-17,0,SP598 / LP595,put_short=-0.143,600.87,0.1724,0.11,,1,0.1,79,2025-06-17,15:50,0.8,eod_flatten,-70.3
spy_0dte_putspread,SPY,bull_put,2025-06-18,10:00,2025-06-18,0,SP596 / LP593,put_short=-0.138,599.12,0.185,0.17,,1,0.1,79,2025-06-18,15:50,0.25,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-06-20,10:00,2025-06-20,0,SP594 / LP591,put_short=-0.119,597.35,0.1833,0.09,,1,0.1,79,2025-06-20,15:50,0.5,eod_flatten,-42.3
spy_0dte_putspread,SPY,bull_put,2025-06-24,10:00,2025-06-24,0,SP601 / LP598,put_short=-0.134,604.05,0.1764,0.02,,1,0.1,79,2025-06-24,15:50,0.2,eod_flatten,-19.3
spy_0dte_putspread,SPY,bull_put,2025-06-30,10:00,2025-06-30,0,SP614 / LP611,put_short=-0.156,616.43,0.1511,0.13,,1,0.1,79,2025-06-30,15:50,0.2,eod_flatten,-8.3
spy_0dte_putspread,SPY,bull_put,2025-07-07,10:00,2025-07-07,0,SP621 / LP618,put_short=-0.146,623.65,0.1562,0.08,,1,0.1,79,2025-07-07,15:50,0.97,eod_flatten,-90.3
spy_0dte_putspread,SPY,bull_put,2025-07-10,10:00,2025-07-10,0,SP621 / LP618,put_short=-0.157,623.39,0.1475,0.05,,1,0.1,79,2025-07-10,15:50,0.2,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-07-11,10:00,2025-07-11,0,SP620 / LP617,put_short=-0.091,623.23,0.1499,0.01,,1,0.1,79,2025-07-11,15:50,0.2,eod_flatten,-20.3
spy_0dte_putspread,SPY,bull_put,2025-07-14,10:00,2025-07-14,0,SP620 / LP617,put_short=-0.123,622.67,0.1425,0.005,,1,0.1,31,2025-07-14,12:00,0.235,eod_flatten_lastbar,-24.3
spy_0dte_putspread,SPY,bull_put,2025-07-15,10:00,2025-07-15,0,SP623 / LP620,put_short=-0.148,625.65,0.1569,0.07,,1,0.1,79,2025-07-15,15:50,0.42,eod_flatten,-36.3
spy_0dte_putspread,SPY,bull_put,2025-07-22,10:00,2025-07-22,0,SP624 / LP621,put_short=-0.112,626.88,0.1459,0.06,,1,0.1,79,2025-07-22,15:50,0.21,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-07-25,10:00,2025-07-25,0,SP633 / LP630,put_short=-0.162,635.24,0.1383,0.035,,1,0.1,31,2025-07-25,12:00,0.255,eod_flatten_lastbar,-23.3
spy_0dte_putspread,SPY,bull_put,2025-07-30,10:00,2025-07-30,0,SP633 / LP630,put_short=-0.141,635.74,0.1544,0.265,,1,0.1,31,2025-07-30,12:00,0.485,eod_flatten_lastbar,-23.3
spy_0dte_putspread,SPY,bull_put,2025-07-31,10:00,2025-07-31,0,SP636 / LP633,put_short=-0.096,639.34,0.1544,0.09,,1,0.1,79,2025-07-31,15:50,2.81,eod_flatten,-273.3
spy_0dte_putspread,SPY,bull_put,2025-08-01,10:00,2025-08-01,0,SP618 / LP615,put_short=-0.083,621.48,0.1558,0.52,,2,0.1,79,2025-08-01,15:50,0.21,eod_flatten,59.4
spy_0dte_putspread,SPY,bull_put,2025-08-04,10:00,2025-08-04,0,SP626 / LP623,put_short=-0.142,629.01,0.1728,0.07,,1,0.1,79,2025-08-04,15:50,0.2,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-08-05,10:00,2025-08-05,0,SP629 / LP626,put_short=-0.141,631.9,0.1646,0.2,,1,0.1,79,2025-08-05,15:50,1.03,eod_flatten,-84.3
spy_0dte_putspread,SPY,bull_put,2025-08-07,10:00,2025-08-07,0,SP633 / LP630,put_short=-0.085,636.48,0.154,0.04,,1,0.1,79,2025-08-07,15:50,2.01,eod_flatten,-198.3
spy_0dte_putspread,SPY,bull_put,2025-08-12,10:00,2025-08-12,0,SP634 / LP631,put_short=-0.099,637.34,0.1571,0.08,,1,0.1,78,2025-08-12,15:50,0.2,eod_flatten,-13.3
spy_0dte_putspread,SPY,bull_put,2025-08-13,10:00,2025-08-13,0,SP643 / LP640,put_short=-0.135,645.62,0.1422,0.03,,1,0.1,79,2025-08-13,15:50,0.21,eod_flatten,-19.3
spy_0dte_putspread,SPY,bull_put,2025-08-14,10:00,2025-08-14,0,SP641 / LP638,put_short=-0.088,644.02,0.1339,0.02,,1,0.1,79,2025-08-14,15:50,0.2,eod_flatten,-19.3
spy_0dte_putspread,SPY,bull_put,2025-08-20,10:00,2025-08-20,0,SP632 / LP629,put_short=-0.085,635.39,0.1503,0.09,,1,0.1,79,2025-08-20,15:50,0.2,eod_flatten,-12.3
spy_0dte_putspread,SPY,bull_put,2025-08-22,10:00,2025-08-22,0,SP635 / LP632,put_short=-0.137,638.41,0.1887,0.01,,1,0.1,78,2025-08-22,15:50,0.2,eod_flatten,-20.3
spy_0dte_putspread,SPY,bull_put,2025-08-27,10:00,2025-08-27,0,SP642 / LP639,put_short=-0.088,645.35,0.1481,0.11,,1,0.1,79,2025-08-27,15:50,0.27,eod_flatten,-17.3
spy_0dte_putspread,SPY,bull_put,2025-08-28,10:00,2025-08-28,0,SP643 / LP640,put_short=-0.099,645.94,0.1366,0.07,,1,0.1,79,2025-08-28,15:50,0.2,eod_flatten,-14.3
spy_0dte_putspread,SPY,bull_put,2025-08-29,10:00,2025-08-29,0,SP643 / LP640,put_short=-0.152,645.51,0.1463,0.345,,1,0.1,31,2025-08-29,12:00,0.575,eod_flatten_lastbar,-24.3
spy_0dte_putspread,SPY,bull_put,2025-09-02,10:00,2025-09-02,0,SP636 / LP633,put_short=-0.103,639.07,0.1469,0.11,,1,0.1,79,2025-09-02,15:50,0.2,eod_flatten,-10.3
spy_0dte_putspread,SPY,bull_put,2025-09-04,10:00,2025-09-04,0,SP642 / LP639,put_short=-0.128,644.85,0.1504,0.14,,1,0.1,79,2025-09-04,15:50,0.21,eod_flatten,-8.3
spy_0dte_putspread,SPY,bull_put,2025-09-05,10:00,2025-09-05,0,SP648 / LP645,put_short=-0.105,651.07,0.1449,0.09,,1,0.1,79,2025-09-05,15:50,1.84,eod_flatten,-176.3
spy_0dte_putspread,SPY,bull_put,2025-09-09,10:00,2025-09-09,0,SP646 / LP643,put_short=-0.141,649.02,0.1671,0.01,,1,0.1,78,2025-09-09,15:50,0.2,eod_flatten,-20.3
spy_0dte_putspread,SPY,bull_put,2025-09-17,10:00,2025-09-17,0,SP656 / LP653,put_short=-0.095,659.88,0.1731,0.3,,1,0.1,79,2025-09-17,15:50,0.2,eod_flatten,8.7
spy_0dte_putspread,SPY,bull_put,2025-09-26,10:00,2025-09-26,0,SP658 / LP655,put_short=-0.090,661.79,0.1646,0.08,,1,0.1,79,2025-09-26,15:50,0.2,eod_flatten,-13.3
spy_0dte_putspread,SPY,bull_put,2025-09-30,10:00,2025-09-30,0,SP660 / LP657,put_short=-0.118,663.08,0.1512,0.03,,1,0.1,79,2025-09-30,15:50,0.2,eod_flatten,-18.3
spy_0dte_putspread,SPY,bull_put,2025-10-03,10:00,2025-10-03,0,SP668 / LP665,put_short=-0.134,670.89,0.1503,0.07,,1,0.1,79,2025-10-03,15:50,0.22,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-10-10,10:00,2025-10-10,0,SP670 / LP667,put_short=-0.138,673.01,0.1585,0.045,,1,0.1,31,2025-10-10,12:00,2.895,eod_flatten_lastbar,-286.3
spy_0dte_putspread,SPY,bull_put,2025-10-13,10:00,2025-10-13,0,SP659 / LP656,put_short=-0.115,662.88,0.1881,0.13,,1,0.1,79,2025-10-13,15:50,0.2,eod_flatten,-8.3
spy_0dte_putspread,SPY,bull_put,2025-10-14,10:00,2025-10-14,0,SP653 / LP650,put_short=-0.105,656.82,0.1793,0.17,,1,0.1,79,2025-10-14,15:50,0.2,eod_flatten,-4.3
spy_0dte_putspread,SPY,bull_put,2025-10-16,10:00,2025-10-16,0,SP663 / LP660,put_short=-0.127,666.63,0.1846,0.285,,1,0.1,31,2025-10-16,12:00,0.895,eod_flatten_lastbar,-62.3
spy_0dte_putspread,SPY,bull_put,2025-10-17,10:00,2025-10-17,0,SP657 / LP654,put_short=-0.147,660.68,0.2048,0.31,,1,0.1,79,2025-10-17,15:50,0.2,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-10-21,10:00,2025-10-21,0,SP667 / LP664,put_short=-0.110,670.57,0.1675,0.06,,1,0.1,79,2025-10-21,15:50,0.2,eod_flatten,-15.3
spy_0dte_putspread,SPY,bull_put,2025-10-22,10:00,2025-10-22,0,SP668 / LP665,put_short=-0.110,671.27,0.1531,0.01,,1,0.1,79,2025-10-22,15:50,0.66,eod_flatten,-66.3
spy_0dte_putspread,SPY,bull_put,2025-10-24,10:00,2025-10-24,0,SP674 / LP671,put_short=-0.119,677.29,0.1592,0.03,,1,0.1,79,2025-10-24,15:50,0.2,eod_flatten,-18.3
spy_0dte_putspread,SPY,bull_put,2025-10-29,10:00,2025-10-29,0,SP686 / LP683,put_short=-0.088,689.57,0.1476,0.33,,1,0.1,79,2025-10-29,15:50,1.01,eod_flatten,-69.3
spy_0dte_putspread,SPY,bull_put,2025-10-30,10:00,2025-10-30,0,SP681 / LP678,put_short=-0.091,685.0,0.1687,0.34,,1,0.1,79,2025-10-30,15:50,1.31,eod_flatten,-98.3
spy_0dte_putspread,SPY,bull_put,2025-10-31,10:00,2025-10-31,0,SP680 / LP677,put_short=-0.127,683.47,0.1716,0.31,,1,0.1,79,2025-10-31,15:50,0.21,eod_flatten,8.7
spy_0dte_putspread,SPY,bull_put,2025-11-03,10:00,2025-11-03,0,SP679 / LP676,put_short=-0.108,682.53,0.1614,0.21,,1,0.1,79,2025-11-03,15:50,0.2,eod_flatten,-0.3
spy_0dte_putspread,SPY,bull_put,2025-11-04,10:00,2025-11-04,0,SP675 / LP672,put_short=-0.107,678.68,0.1684,0.145,,1,0.1,19,2025-11-04,11:00,0.465,eod_flatten_lastbar,-33.3
spy_0dte_putspread,SPY,bull_put,2025-11-05,10:00,2025-11-05,0,SP674 / LP671,put_short=-0.137,677.28,0.1708,0.18,,1,0.1,79,2025-11-05,15:50,0.2,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-11-06,10:00,2025-11-06,0,SP671 / LP668,put_short=-0.147,674.14,0.1713,0.52,,2,0.1,79,2025-11-06,15:50,0.78,eod_flatten,-54.6
spy_0dte_putspread,SPY,bull_put,2025-11-07,10:00,2025-11-07,0,SP663 / LP660,put_short=-0.146,666.25,0.1786,0.55,,2,0.1,79,2025-11-07,15:50,0.2,eod_flatten,67.4
spy_0dte_putspread,SPY,bull_put,2025-11-10,10:00,2025-11-10,0,SP675 / LP672,put_short=-0.133,678.54,0.1814,0.025,,1,0.1,19,2025-11-10,11:00,0.805,eod_flatten_lastbar,-79.3
spy_0dte_putspread,SPY,bull_put,2025-11-11,10:00,2025-11-11,0,SP677 / LP674,put_short=-0.096,680.7,0.1611,0.02,,1,0.1,79,2025-11-11,15:50,0.2,eod_flatten,-19.3
spy_0dte_putspread,SPY,bull_put,2025-11-12,10:00,2025-11-12,0,SP680 / LP677,put_short=-0.086,683.74,0.1544,0.02,,1,0.1,79,2025-11-12,15:50,0.2,eod_flatten,-19.3
spy_0dte_putspread,SPY,bull_put,2025-11-13,10:00,2025-11-13,0,SP676 / LP673,put_short=-0.148,678.8,0.1526,0.41,,1,0.1,79,2025-11-13,15:50,3.52,eod_flatten,-312.3
spy_0dte_putspread,SPY,bull_put,2025-11-14,10:00,2025-11-14,0,SP665 / LP662,put_short=-0.128,668.69,0.1872,0.505,,2,0.1,19,2025-11-14,11:00,0.365,eod_flatten_lastbar,25.4
spy_0dte_putspread,SPY,bull_put,2025-11-17,10:00,2025-11-17,0,SP669 / LP666,put_short=-0.128,672.76,0.1898,0.38,,1,0.1,79,2025-11-17,15:50,3.24,eod_flatten,-287.3
spy_0dte_putspread,SPY,bull_put,2025-11-18,10:00,2025-11-18,0,SP654 / LP651,put_short=-0.114,658.65,0.2265,0.55,,2,0.1,79,2025-11-18,15:50,0.2,eod_flatten,67.4
spy_0dte_putspread,SPY,bull_put,2025-11-19,10:00,2025-11-19,0,SP661 / LP658,put_short=-0.124,665.67,0.2347,0.15,,1,0.1,79,2025-11-19,15:50,0.7,eod_flatten,-56.3
