strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
spy_putspread_daily,SPY,bull_put,2025-04-21,10:00,2025-04-25,4,SP514 / LP504,put_short=-0.393,517.56,0.2759,3.09,,1,0.05,265,2025-04-22,11:00,1.6,tp,147.7
spy_putspread_daily,SPY,bull_put,2025-04-16,10:00,2025-04-25,9,SP525 / LP515,put_short=-0.401,529.92,0.2916,2.7,,1,0.05,217,2025-04-23,09:30,0.85,tp,183.7
spy_putspread_daily,SPY,bull_put,2025-04-17,10:00,2025-04-25,8,SP524 / LP514,put_short=-0.402,528.74,0.2982,3.07,,1,0.05,344,2025-04-23,09:30,0.78,tp,227.7
spy_putspread_daily,SPY,bull_put,2025-04-22,10:05,2025-05-02,10,SP516 / LP506,put_short=-0.398,521.89,0.3269,2.49,,1,0.05,126,2025-04-23,09:30,1.08,tp,139.7
spy_putspread_daily,SPY,bull_put,2025-04-24,10:00,2025-05-02,8,SP534 / LP524,put_short=-0.396,539.48,0.3155,2.7,,1,0.05,320,2025-04-25,13:00,1.35,tp,133.7
spy_putspread_daily,SPY,bull_put,2025-04-23,10:00,2025-05-02,9,SP538 / LP528,put_short=-0.397,543.56,0.3042,2.67,,1,0.05,395,2025-04-28,09:35,1.43,tp,122.7
spy_putspread_daily,SPY,bull_put,2025-04-25,10:00,2025-05-02,7,SP540 / LP530,put_short=-0.392,544.88,0.2787,2.51,,1,0.05,186,2025-04-29,10:55,1.355,tp,114.2
spy_putspread_daily,SPY,bull_put,2025-04-28,10:00,2025-05-02,4,SP547 / LP537,put_short=-0.397,550.29,0.2504,2.28,,1,0.05,337,2025-05-01,09:30,0.86,time_exit_1dte,140.7
spy_putspread_daily,SPY,bull_put,2025-04-30,10:00,2025-05-09,9,SP537 / LP527,put_short=-0.393,541.94,0.2593,2.58,,1,0.05,146,2025-05-01,09:30,0.91,tp,165.7
spy_putspread_daily,SPY,bull_put,2025-04-29,10:00,2025-05-09,10,SP546 / LP536,put_short=-0.399,550.62,0.2473,2.51,,1,0.05,334,2025-05-01,10:35,1.33,tp,116.7
spy_putspread_daily,SPY,bull_put,2025-05-01,10:00,2025-05-09,8,SP554 / LP544,put_short=-0.398,558.85,0.276,2.23,,1,0.05,405,2025-05-02,14:15,1.2,tp,101.7
spy_putspread_daily,SPY,bull_put,2025-05-02,10:00,2025-05-09,7,SP560 / LP550,put_short=-0.408,563.62,0.2446,2.255,,1,0.05,186,2025-05-08,09:30,1.415,time_exit_1dte,82.7
spy_putspread_daily,SPY,bull_put,2025-05-05,10:00,2025-05-09,4,SP560 / LP550,put_short=-0.398,562.99,0.2245,2.235,,1,0.05,155,2025-05-08,09:30,1.415,time_exit_1dte,80.7
spy_putspread_daily,SPY,bull_put,2025-05-06,10:00,2025-05-16,10,SP553 / LP543,put_short=-0.394,557.4,0.2198,2.37,,1,0.05,210,2025-05-08,11:40,1.16,tp,119.7
spy_putspread_daily,SPY,bull_put,2025-05-07,10:15,2025-05-16,9,SP557 / LP547,put_short=-0.396,561.46,0.2355,2.6,,1,0.05,208,2025-05-12,09:30,0.34,tp,224.7
spy_putspread_daily,SPY,bull_put,2025-05-08,10:00,2025-05-16,8,SP560 / LP550,put_short=-0.403,564.13,0.2475,2.39,,1,0.05,217,2025-05-12,09:30,0.43,tp,194.7
spy_putspread_daily,SPY,bull_put,2025-05-09,10:00,2025-05-16,7,SP563 / LP553,put_short=-0.389,567,0.2148,2.33,,1,0.05,167,2025-05-12,09:30,0.55,tp,176.7
spy_putspread_daily,SPY,bull_put,2025-05-12,10:00,2025-05-16,4,SP576 / LP566,put_short=-0.399,578.79,0.2085,2.07,,1,0.05,269,2025-05-13,09:30,1.06,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-05-13,10:00,2025-05-23,10,SP582 / LP572,put_short=-0.408,585.28,0.1906,2.26,,1,0.05,461,2025-05-16,09:55,1.21,tp,103.7
spy_putspread_daily,SPY,bull_put,2025-05-14,10:00,2025-05-23,9,SP584 / LP574,put_short=-0.391,587.53,0.1729,2.43,,1,0.05,495,2025-05-16,12:50,1.28,tp,113.7
spy_putspread_daily,SPY,bull_put,2025-05-15,10:00,2025-05-23,8,SP583 / LP573,put_short=-0.400,586.14,0.1787,2.13,,1,0.05,431,2025-05-16,12:50,1.16,tp,95.7
spy_putspread_daily,SPY,bull_put,2025-05-16,10:00,2025-05-23,7,SP588 / LP578,put_short=-0.390,591.36,0.1776,2.01,,1,0.05,456,2025-05-22,09:30,5.24,time_exit_1dte,-324.3
spy_putspread_daily,SPY,bull_put,2025-05-19,10:00,2025-05-23,4,SP589 / LP579,put_short=-0.400,591.24,0.1678,2.11,,1,0.05,368,2025-05-22,09:30,5.77,time_exit_1dte,-367.3
spy_putspread_daily,SPY,bull_put,2025-05-20,10:00,2025-05-30,10,SP589 / LP579,put_short=-0.391,592.84,0.1787,2.24,,1,0.05,477,2025-05-23,10:20,7.16,stop,-493.3
spy_putspread_daily,SPY,bull_put,2025-05-23,10:00,2025-05-30,7,SP574 / LP564,put_short=-0.410,576.77,0.1908,2.41,,1,0.05,216,2025-05-27,09:30,1.09,tp,130.7
spy_putspread_daily,SPY,bull_put,2025-05-22,10:00,2025-05-30,8,SP581 / LP571,put_short=-0.406,584.18,0.1946,2.33,,1,0.05,366,2025-05-27,11:25,1.22,tp,109.7
spy_putspread_daily,SPY,bull_put,2025-05-21,10:05,2025-05-30,9,SP587 / LP577,put_short=-0.409,589.84,0.1756,2.45,,1,0.05,464,2025-05-29,09:30,1.29,time_exit_1dte,114.7
spy_putspread_daily,SPY,bull_put,2025-05-27,10:10,2025-06-06,10,SP582 / LP572,put_short=-0.392,586.13,0.1941,2.1,,1,0.05,373,2025-06-02,15:00,1.11,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-06-02,10:00,2025-06-06,4,SP584 / LP574,put_short=-0.385,586.85,0.1816,2.49,,1,0.05,254,2025-06-02,15:20,1.31,tp,116.7
spy_putspread_daily,SPY,bull_put,2025-05-30,10:00,2025-06-06,7,SP584 / LP574,put_short=-0.398,587.09,0.1794,2.09,,1,0.05,321,2025-06-03,09:45,1.12,tp,95.7
spy_putspread_daily,SPY,bull_put,2025-05-29,10:05,2025-06-06,8,SP588 / LP578,put_short=-0.405,591.23,0.1942,2.95,,1,0.05,465,2025-06-03,10:25,1.52,tp,141.7
spy_putspread_daily,SPY,bull_put,2025-05-28,10:00,2025-06-06,9,SP587 / LP577,put_short=-0.391,590.79,0.1827,2.35,,1,0.05,465,2025-06-03,10:55,1.25,tp,108.7
spy_putspread_daily,SPY,bull_put,2025-06-03,10:05,2025-06-13,10,SP589 / LP579,put_short=-0.396,592.39,0.1694,2.24,,1,0.05,323,2025-06-06,09:30,1.18,tp,104.7
spy_putspread_daily,SPY,bull_put,2025-06-05,10:00,2025-06-13,8,SP591 / LP581,put_short=-0.387,594.29,0.1604,2.36,,1,0.05,317,2025-06-06,09:40,1.19,tp,115.7
spy_putspread_daily,SPY,bull_put,2025-06-04,10:00,2025-06-13,9,SP594 / LP584,put_short=-0.389,597.57,0.1682,2.47,,1,0.05,458,2025-06-09,12:50,1.31,tp,114.7
spy_putspread_daily,SPY,bull_put,2025-06-09,10:00,2025-06-13,4,SP597 / LP587,put_short=-0.401,598.89,0.1431,2.21,,1,0.05,344,2025-06-10,15:00,1.17,tp,102.7
spy_putspread_daily,SPY,bull_put,2025-06-06,10:00,2025-06-13,7,SP597 / LP587,put_short=-0.394,600.3,0.1787,2.13,,1,0.05,409,2025-06-10,15:55,1.13,tp,98.7
spy_putspread_daily,SPY,bull_put,2025-06-13,10:00,2025-06-20,7,SP595 / LP585,put_short=-0.390,598.15,0.1653,2.355,,1,0.05,203,2025-06-16,10:15,1.21,tp,113.2
spy_putspread_daily,SPY,bull_put,2025-06-10,10:00,2025-06-20,10,SP597 / LP587,put_short=-0.396,600.57,0.1747,2.44,,1,0.05,525,2025-06-20,09:30,1.08,time_exit_1dte,134.7
spy_putspread_daily,SPY,bull_put,2025-06-11,10:00,2025-06-20,9,SP601 / LP591,put_short=-0.403,603.65,0.1503,2.41,,1,0.05,494,2025-06-20,09:30,3.42,time_exit_1dte,-102.3
spy_putspread_daily,SPY,bull_put,2025-06-12,10:00,2025-06-20,8,SP598 / LP588,put_short=-0.405,600.77,0.1657,2.31,,1,0.05,460,2025-06-20,09:30,1.44,time_exit_1dte,85.7
spy_putspread_daily,SPY,bull_put,2025-06-16,10:00,2025-06-20,4,SP600 / LP590,put_short=-0.384,603.05,0.1855,2.04,,1,0.05,124,2025-06-20,09:30,2.825,time_exit_1dte,-79.8
spy_putspread_daily,SPY,bull_put,2025-06-17,10:05,2025-06-27,10,SP598 / LP588,put_short=-0.411,600.87,0.1724,2.52,,1,0.05,445,2025-06-24,09:30,1.05,tp,145.7
spy_putspread_daily,SPY,bull_put,2025-06-18,10:00,2025-06-27,9,SP596 / LP586,put_short=-0.408,599.12,0.185,2.3,,1,0.05,323,2025-06-24,09:30,0.83,tp,145.7
spy_putspread_daily,SPY,bull_put,2025-06-20,10:00,2025-06-27,7,SP594 / LP584,put_short=-0.394,597.35,0.1833,2.1,,1,0.05,307,2025-06-24,09:30,0.61,tp,147.7
spy_putspread_daily,SPY,bull_put,2025-06-23,10:00,2025-06-27,4,SP594 / LP584,put_short=-0.392,596.65,0.1777,1.82,,1,0.05,235,2025-06-24,09:30,0.61,tp,119.7
spy_putspread_daily,SPY,bull_put,2025-06-24,10:00,2025-07-03,9,SP601 / LP591,put_short=-0.406,604.05,0.1764,2.05,,1,0.05,164,2025-06-26,10:05,1.12,tp,91.7
spy_putspread_daily,SPY,bull_put,2025-06-25,10:00,2025-07-03,8,SP605 / LP595,put_short=-0.392,608.16,0.1588,1.945,,1,0.05,217,2025-06-27,09:30,0.93,tp,100.2
spy_putspread_daily,SPY,bull_put,2025-06-26,10:00,2025-07-03,7,SP606 / LP596,put_short=-0.393,609.12,0.1667,1.71,,1,0.05,221,2025-06-27,09:50,0.93,tp,76.7
spy_putspread_daily,SPY,bull_put,2025-06-27,10:00,2025-07-03,6,SP612 / LP602,put_short=-0.401,614.36,0.1487,1.62,,1,0.05,262,2025-06-30,15:45,0.91,tp,69.7
spy_putspread_daily,SPY,bull_put,2025-06-30,10:00,2025-07-03,3,SP615 / LP605,put_short=-0.419,616.43,0.1511,1.875,,1,0.05,124,2025-07-02,09:30,1.385,time_exit_1dte,47.7
spy_putspread_daily,SPY,bull_put,2025-07-01,10:15,2025-07-11,10,SP614 / LP604,put_short=-0.400,617.27,0.1659,2.03,,1,0.05,308,2025-07-03,09:30,1.11,tp,90.7
spy_putspread_daily,SPY,bull_put,2025-07-02,10:05,2025-07-11,9,SP614 / LP604,put_short=-0.390,617.31,0.1545,1.93,,1,0.05,279,2025-07-03,09:50,1.0,tp,91.7
spy_putspread_daily,SPY,bull_put,2025-07-07,10:00,2025-07-11,4,SP621 / LP611,put_short=-0.382,623.65,0.1562,1.99,,1,0.05,345,2025-07-09,09:45,1.06,tp,91.7
spy_putspread_daily,SPY,bull_put,2025-07-03,10:00,2025-07-11,8,SP621 / LP611,put_short=-0.394,624.07,0.1555,1.81,,1,0.05,383,2025-07-09,15:45,1.0,tp,79.7
spy_putspread_daily,SPY,bull_put,2025-07-08,10:00,2025-07-18,10,SP617 / LP607,put_short=-0.393,620.66,0.167,2.19,,1,0.05,412,2025-07-10,10:45,1.19,tp,98.7
spy_putspread_daily,SPY,bull_put,2025-07-09,10:00,2025-07-18,9,SP621 / LP611,put_short=-0.399,624.25,0.1651,1.86,,1,0.05,486,2025-07-15,09:30,0.95,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-07-10,10:00,2025-07-18,8,SP621 / LP611,put_short=-0.408,623.39,0.1475,1.96,,1,0.05,440,2025-07-15,09:30,0.95,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-07-11,10:00,2025-07-18,7,SP621 / LP611,put_short=-0.411,623.23,0.1499,1.99,,1,0.05,384,2025-07-15,09:30,0.95,tp,102.7
spy_putspread_daily,SPY,bull_put,2025-07-14,10:00,2025-07-18,4,SP621 / LP611,put_short=-0.413,622.67,0.1425,1.98,,1,0.05,323,2025-07-15,09:30,0.95,tp,101.7
spy_putspread_daily,SPY,bull_put,2025-07-16,10:10,2025-07-25,9,SP619 / LP609,put_short=-0.394,622.11,0.1521,2.02,,1,0.05,239,2025-07-17,14:20,1.09,tp,91.7
spy_putspread_daily,SPY,bull_put,2025-07-15,10:00,2025-07-25,10,SP623 / LP613,put_short=-0.411,625.65,0.1569,2.25,,1,0.05,396,2025-07-21,09:30,1.01,tp,122.7
spy_putspread_daily,SPY,bull_put,2025-07-17,10:00,2025-07-25,8,SP623 / LP613,put_short=-0.405,625.78,0.1616,1.9,,1,0.05,320,2025-07-21,09:30,1.01,tp,87.7
spy_putspread_daily,SPY,bull_put,2025-07-18,10:00,2025-07-25,7,SP626 / LP616,put_short=-0.399,628.64,0.1487,1.83,,1,0.05,331,2025-07-23,09:30,0.84,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-07-21,10:00,2025-07-25,4,SP628 / LP618,put_short=-0.387,630.57,0.156,1.4,,1,0.05,339,2025-07-23,13:40,0.77,tp,61.7
spy_putspread_daily,SPY,bull_put,2025-07-22,10:00,2025-08-01,10,SP624 / LP614,put_short=-0.400,626.88,0.1459,2.48,,1,0.05,327,2025-07-23,14:20,1.34,tp,112.7
spy_putspread_daily,SPY,bull_put,2025-07-23,10:00,2025-08-01,9,SP627 / LP617,put_short=-0.396,630.0,0.1488,2.18,,1,0.05,393,2025-07-25,10:30,1.11,tp,105.7
spy_putspread_daily,SPY,bull_put,2025-07-24,10:00,2025-08-01,8,SP632 / LP622,put_short=-0.388,635.07,0.1439,2.0,,1,0.05,466,2025-07-31,09:30,0.6,time_exit_1dte,138.7
spy_putspread_daily,SPY,bull_put,2025-07-25,10:00,2025-08-01,7,SP633 / LP623,put_short=-0.406,635.24,0.1383,2.21,,1,0.05,413,2025-07-31,09:30,0.74,time_exit_1dte,145.7
spy_putspread_daily,SPY,bull_put,2025-07-28,10:00,2025-08-01,4,SP635 / LP625,put_short=-0.384,637.45,0.1445,1.95,,1,0.05,155,2025-07-31,09:30,1.005,time_exit_1dte,93.2
spy_putspread_daily,SPY,bull_put,2025-07-31,10:00,2025-08-08,8,SP636 / LP626,put_short=-0.388,639.34,0.1544,1.61,,1,0.05,391,2025-08-01,09:30,5.93,stop,-433.3
spy_putspread_daily,SPY,bull_put,2025-07-29,10:00,2025-08-08,10,SP635 / LP625,put_short=-0.396,637.93,0.1395,2.025,,1,0.05,327,2025-08-01,09:40,6.395,stop,-438.3
spy_putspread_daily,SPY,bull_put,2025-07-30,10:00,2025-08-08,9,SP633 / LP623,put_short=-0.407,635.74,0.1544,2.01,,1,0.05,493,2025-08-01,10:05,6.73,stop,-473.3
spy_putspread_daily,SPY,bull_put,2025-08-01,10:00,2025-08-08,7,SP619 / LP609,put_short=-0.407,621.48,0.1558,2.52,,1,0.05,265,2025-08-04,09:30,1.26,tp,124.7
spy_putspread_daily,SPY,bull_put,2025-08-04,10:00,2025-08-08,4,SP627 / LP617,put_short=-0.416,629.01,0.1728,1.99,,1,0.05,254,2025-08-06,11:15,1.08,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-08-06,10:00,2025-08-15,9,SP626 / LP616,put_short=-0.410,628.93,0.1718,1.83,,1,0.05,291,2025-08-08,10:05,1.01,tp,80.7
spy_putspread_daily,SPY,bull_put,2025-08-05,10:00,2025-08-15,10,SP629 / LP619,put_short=-0.410,631.9,0.1646,2.16,,1,0.05,421,2025-08-08,12:15,1.18,tp,96.7
spy_putspread_daily,SPY,bull_put,2025-08-07,10:00,2025-08-15,8,SP634 / LP624,put_short=-0.411,636.48,0.154,2.26,,1,0.05,375,2025-08-12,09:30,1.07,tp,117.7
spy_putspread_daily,SPY,bull_put,2025-08-08,10:00,2025-08-15,7,SP633 / LP623,put_short=-0.400,635.85,0.1592,1.76,,1,0.05,311,2025-08-12,09:30,0.96,tp,78.7
spy_putspread_daily,SPY,bull_put,2025-08-11,10:00,2025-08-15,4,SP636 / LP626,put_short=-0.408,637.69,0.1336,1.92,,1,0.05,288,2025-08-12,11:15,1.02,tp,88.7
spy_putspread_daily,SPY,bull_put,2025-08-12,10:00,2025-08-22,10,SP634 / LP624,put_short=-0.396,637.34,0.1571,1.78,,1,0.05,420,2025-08-13,09:30,0.87,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-08-15,10:00,2025-08-22,7,SP642 / LP632,put_short=-0.413,644.1,0.1421,1.72,,1,0.05,437,2025-08-20,09:55,5.29,stop,-358.3
spy_putspread_daily,SPY,bull_put,2025-08-13,10:05,2025-08-22,9,SP643 / LP633,put_short=-0.404,645.62,0.1422,1.89,,1,0.05,550,2025-08-20,10:05,6.15,stop,-427.3
spy_putspread_daily,SPY,bull_put,2025-08-14,10:00,2025-08-22,8,SP642 / LP632,put_short=-0.414,644.02,0.1339,1.85,,1,0.05,488,2025-08-20,10:05,5.78,stop,-394.3
spy_putspread_daily,SPY,bull_put,2025-08-18,10:00,2025-08-22,4,SP641 / LP631,put_short=-0.417,642.73,0.1508,1.74,,1,0.05,348,2025-08-20,10:05,5.32,stop,-359.3
spy_putspread_daily,SPY,bull_put,2025-08-20,10:00,2025-08-29,9,SP632 / LP622,put_short=-0.388,635.39,0.1503,2.0,,1,0.05,274,2025-08-22,10:00,1.04,tp,94.7
spy_putspread_daily,SPY,bull_put,2025-08-21,10:00,2025-08-29,8,SP632 / LP622,put_short=-0.392,635.13,0.1528,1.45,,1,0.05,229,2025-08-22,10:10,0.79,tp,64.7
spy_putspread_daily,SPY,bull_put,2025-08-22,10:00,2025-08-29,7,SP635 / LP625,put_short=-0.401,638.41,0.1887,1.06,,1,0.05,186,2025-08-25,11:55,0.63,tp,41.7
spy_putspread_daily,SPY,bull_put,2025-08-19,10:00,2025-08-29,10,SP640 / LP630,put_short=-0.402,642.87,0.1459,1.845,,1,0.05,279,2025-08-27,10:20,1.0,tp,83.2
spy_putspread_daily,SPY,bull_put,2025-08-25,10:00,2025-08-29,4,SP642 / LP632,put_short=-0.392,644.34,0.1482,1.83,,1,0.05,340,2025-08-28,09:30,0.43,time_exit_1dte,138.7
spy_putspread_daily,SPY,bull_put,2025-08-26,10:00,2025-09-05,10,SP640 / LP630,put_short=-0.402,642.55,0.1327,1.995,,1,0.05,248,2025-08-28,09:30,1.025,tp,95.7
spy_putspread_daily,SPY,bull_put,2025-08-27,10:00,2025-09-05,9,SP642 / LP632,put_short=-0.389,645.35,0.1481,1.7,,1,0.05,434,2025-09-04,09:30,1.32,time_exit_1dte,36.7
spy_putspread_daily,SPY,bull_put,2025-08-28,10:00,2025-09-05,8,SP643 / LP633,put_short=-0.388,645.94,0.1366,1.81,,1,0.05,425,2025-09-04,09:30,1.57,time_exit_1dte,22.7
spy_putspread_daily,SPY,bull_put,2025-08-29,10:00,2025-09-05,7,SP643 / LP633,put_short=-0.403,645.51,0.1463,2.0,,1,0.05,374,2025-09-04,09:30,1.57,time_exit_1dte,41.7
spy_putspread_daily,SPY,bull_put,2025-09-02,10:00,2025-09-12,10,SP636 / LP626,put_short=-0.397,639.07,0.1469,2.33,,1,0.05,242,2025-09-04,09:30,1.26,tp,105.7
spy_putspread_daily,SPY,bull_put,2025-09-03,10:00,2025-09-12,9,SP639 / LP629,put_short=-0.407,641.94,0.1626,1.91,,1,0.05,302,2025-09-04,15:55,1.0,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-09-04,10:00,2025-09-12,8,SP642 / LP632,put_short=-0.400,644.85,0.1504,1.98,,1,0.05,346,2025-09-05,09:30,0.87,tp,109.7
spy_putspread_daily,SPY,bull_put,2025-09-05,10:00,2025-09-12,7,SP648 / LP638,put_short=-0.387,651.07,0.1449,1.71,,1,0.05,406,2025-09-10,09:30,0.76,tp,93.7
spy_putspread_daily,SPY,bull_put,2025-09-08,10:00,2025-09-12,4,SP646 / LP636,put_short=-0.390,648.37,0.1464,1.69,,1,0.05,303,2025-09-10,09:30,0.55,tp,112.7
spy_putspread_daily,SPY,bull_put,2025-09-09,10:00,2025-09-19,10,SP646 / LP636,put_short=-0.410,649.02,0.1671,2.52,,1,0.05,373,2025-09-11,09:30,1.33,tp,117.7
spy_putspread_daily,SPY,bull_put,2025-09-10,10:05,2025-09-19,9,SP651 / LP641,put_short=-0.401,653.6,0.1355,2.1,,1,0.05,412,2025-09-15,09:30,0.99,tp,109.7
spy_putspread_daily,SPY,bull_put,2025-09-11,10:00,2025-09-19,8,SP652 / LP642,put_short=-0.388,655.57,0.1593,1.91,,1,0.05,406,2025-09-15,10:30,1.04,tp,85.7
spy_putspread_daily,SPY,bull_put,2025-09-12,10:00,2025-09-19,7,SP655 / LP645,put_short=-0.395,657.99,0.1522,2.015,,1,0.05,186,2025-09-18,09:30,0.695,time_exit_1dte,130.7
spy_putspread_daily,SPY,bull_put,2025-09-15,10:00,2025-09-19,4,SP658 / LP648,put_short=-0.390,660.65,0.1588,2.06,,1,0.05,386,2025-09-18,09:30,1.27,time_exit_1dte,77.7
spy_putspread_daily,SPY,bull_put,2025-09-17,10:00,2025-09-26,9,SP656 / LP646,put_short=-0.393,659.88,0.1731,2.38,,1,0.05,420,2025-09-19,09:55,1.25,tp,111.7
