strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
qqq_0dte_putspread,QQQ,bull_put,2025-04-08,10:00,2025-04-08,0,SP432 / LP429,put_short=-0.121,440.57,0.6473,0.22,,1,0.1,78,2025-04-08,15:50,3.43,eod_flatten,-322.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-09,10:00,2025-04-09,0,SP414 / LP411,put_short=-0.115,421.29,0.5601,0.45,,1,0.1,69,2025-04-09,15:10,0.2,eod_flatten_lastbar,23.7
qqq_0dte_putspread,QQQ,bull_put,2025-04-10,10:00,2025-04-10,0,SP443 / LP440,put_short=-0.109,450.52,0.5263,0.32,,1,0.1,31,2025-04-10,12:00,1.465,eod_flatten_lastbar,-115.8
qqq_0dte_putspread,QQQ,bull_put,2025-04-11,10:00,2025-04-11,0,SP443 / LP440,put_short=-0.123,448.3,0.3937,0.365,,1,0.1,31,2025-04-11,12:00,0.8,eod_flatten_lastbar,-44.8
qqq_0dte_putspread,QQQ,bull_put,2025-04-14,10:00,2025-04-14,0,SP455 / LP452,put_short=-0.130,460.03,0.3761,0.26,,1,0.1,31,2025-04-14,12:00,1.425,eod_flatten_lastbar,-117.8
qqq_0dte_putspread,QQQ,bull_put,2025-04-15,10:00,2025-04-15,0,SP456 / LP453,put_short=-0.105,460.5,0.3017,0.21,,1,0.1,79,2025-04-15,15:50,0.24,eod_flatten,-4.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-16,10:00,2025-04-16,0,SP443 / LP440,put_short=-0.114,447.56,0.3268,0.31,,1,0.1,79,2025-04-16,15:50,0.65,eod_flatten,-35.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-17,10:00,2025-04-17,0,SP442 / LP439,put_short=-0.109,446.36,0.3066,0.29,,1,0.1,79,2025-04-17,15:50,0.34,eod_flatten,-6.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-21,10:00,2025-04-21,0,SP431 / LP428,put_short=-0.127,434.99,0.3109,0.44,,1,0.1,79,2025-04-21,15:50,0.3,eod_flatten,12.7
qqq_0dte_putspread,QQQ,bull_put,2025-04-22,10:00,2025-04-22,0,SP437 / LP434,put_short=-0.135,441.27,0.3389,0.26,,1,0.1,79,2025-04-22,15:50,0.2,eod_flatten,4.7
qqq_0dte_putspread,QQQ,bull_put,2025-04-23,10:00,2025-04-23,0,SP457 / LP454,put_short=-0.145,460.95,0.3132,0.84,,2,0.1,79,2025-04-23,15:50,1.62,eod_flatten,-158.6
qqq_0dte_putspread,QQQ,bull_put,2025-04-24,10:00,2025-04-24,0,SP456 / LP453,put_short=-0.100,460.75,0.3102,0.35,,1,0.1,79,2025-04-24,15:50,0.2,eod_flatten,13.7
qqq_0dte_putspread,QQQ,bull_put,2025-04-28,10:00,2025-04-28,0,SP467 / LP464,put_short=-0.123,470.98,0.2809,0.15,,1,0.1,79,2025-04-28,15:50,0.2,eod_flatten,-6.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-29,10:00,2025-04-29,0,SP468 / LP465,put_short=-0.123,471.95,0.2787,0.145,,1,0.1,31,2025-04-29,12:00,0.345,eod_flatten_lastbar,-21.3
qqq_0dte_putspread,QQQ,bull_put,2025-04-30,10:00,2025-04-30,0,SP459 / LP456,put_short=-0.124,462.8,0.2744,0.25,,1,0.1,75,2025-04-30,15:50,0.2,eod_flatten,3.7
qqq_0dte_putspread,QQQ,bull_put,2025-05-01,10:00,2025-05-01,0,SP477 / LP474,put_short=-0.135,481,0.2908,0.18,,1,0.1,79,2025-05-01,15:50,0.24,eod_flatten,-7.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-05,10:00,2025-05-05,0,SP482 / LP479,put_short=-0.117,485.75,0.251,0.18,,1,0.1,77,2025-05-05,15:50,0.2,eod_flatten,-3.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-06,10:00,2025-05-06,0,SP475 / LP472,put_short=-0.121,478.61,0.2485,0.08,,1,0.1,70,2025-05-06,15:50,0.2,eod_flatten,-13.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-07,10:00,2025-05-07,0,SP479 / LP476,put_short=-0.108,483.01,0.2595,0.34,,1,0.1,79,2025-05-07,15:50,0.24,eod_flatten,8.7
qqq_0dte_putspread,QQQ,bull_put,2025-05-08,10:00,2025-05-08,0,SP483 / LP480,put_short=-0.123,486.8,0.2596,0.25,,1,0.1,79,2025-05-08,15:50,0.2,eod_flatten,3.7
qqq_0dte_putspread,QQQ,bull_put,2025-05-09,10:00,2025-05-09,0,SP487 / LP484,put_short=-0.104,490.91,0.2437,0.11,,1,0.1,79,2025-05-09,15:50,0.23,eod_flatten,-13.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-12,10:00,2025-05-12,0,SP500 / LP497,put_short=-0.106,503.8,0.2335,0.17,,1,0.1,78,2025-05-12,15:50,0.2,eod_flatten,-4.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-13,10:00,2025-05-13,0,SP508 / LP505,put_short=-0.093,512.12,0.2352,0.06,,1,0.1,76,2025-05-13,15:50,0.25,eod_flatten,-20.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-14,10:00,2025-05-14,0,SP514 / LP511,put_short=-0.136,517.1,0.2105,0.26,,1,0.1,79,2025-05-14,15:50,0.2,eod_flatten,4.7
qqq_0dte_putspread,QQQ,bull_put,2025-05-15,10:00,2025-05-15,0,SP513 / LP510,put_short=-0.134,516.4,0.2291,0.13,,1,0.1,79,2025-05-15,15:50,0.2,eod_flatten,-8.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-16,10:00,2025-05-16,0,SP516 / LP513,put_short=-0.094,519.97,0.224,0.07,,1,0.1,79,2025-05-16,15:50,0.2,eod_flatten,-14.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-19,10:00,2025-05-19,0,SP515 / LP512,put_short=-0.143,518.01,0.2106,0.155,,1,0.1,31,2025-05-19,12:00,0.305,eod_flatten_lastbar,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-20,10:00,2025-05-20,0,SP515 / LP512,put_short=-0.089,519.03,0.2228,0.04,,1,0.1,77,2025-05-20,15:50,0.2,eod_flatten,-17.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-21,10:00,2025-05-21,0,SP515 / LP512,put_short=-0.109,518.57,0.2156,0.075,,1,0.1,31,2025-05-21,12:00,0.235,eod_flatten_lastbar,-17.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-22,10:00,2025-05-22,0,SP513 / LP510,put_short=-0.130,516.5,0.2321,0.18,,1,0.1,79,2025-05-22,15:50,0.25,eod_flatten,-8.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-23,10:00,2025-05-23,0,SP503 / LP500,put_short=-0.089,507.14,0.2343,0.21,,1,0.1,79,2025-05-23,15:50,0.21,eod_flatten,-1.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-28,10:00,2025-05-28,0,SP518 / LP515,put_short=-0.135,521.27,0.2194,0.3,,1,0.1,79,2025-05-28,15:50,0.99,eod_flatten,-70.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-29,10:00,2025-05-29,0,SP519 / LP516,put_short=-0.122,522.59,0.2276,0.34,,1,0.1,79,2025-05-29,15:50,0.67,eod_flatten,-34.3
qqq_0dte_putspread,QQQ,bull_put,2025-05-30,10:00,2025-05-30,0,SP513 / LP510,put_short=-0.137,516.47,0.2376,0.08,,1,0.1,79,2025-05-30,15:50,0.2,eod_flatten,-13.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-02,10:00,2025-06-02,0,SP515 / LP512,put_short=-0.156,517.75,0.2028,0.275,,1,0.1,31,2025-06-02,12:00,0.285,eod_flatten_lastbar,-2.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-04,10:00,2025-06-04,0,SP525 / LP522,put_short=-0.097,528.61,0.2029,0.22,,1,0.1,79,2025-06-04,15:50,0.2,eod_flatten,0.7
qqq_0dte_putspread,QQQ,bull_put,2025-06-05,10:00,2025-06-05,0,SP525 / LP522,put_short=-0.132,528.03,0.1986,0.31,,1,0.1,79,2025-06-05,15:50,1.2,eod_flatten,-90.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-06,10:00,2025-06-06,0,SP527 / LP524,put_short=-0.089,531.02,0.2174,0.08,,1,0.1,79,2025-06-06,15:50,0.2,eod_flatten,-13.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-09,10:00,2025-06-09,0,SP527 / LP524,put_short=-0.128,529.88,0.1846,0.05,,1,0.1,78,2025-06-09,15:50,0.2,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-10,10:00,2025-06-10,0,SP529 / LP526,put_short=-0.141,531.68,0.1812,0.12,,1,0.1,79,2025-06-10,15:50,0.2,eod_flatten,-9.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-11,10:00,2025-06-11,0,SP532 / LP529,put_short=-0.137,534.76,0.1826,0.13,,1,0.1,79,2025-06-11,15:50,0.56,eod_flatten,-44.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-12,10:00,2025-06-12,0,SP529 / LP526,put_short=-0.116,531.75,0.1674,0.16,,1,0.1,79,2025-06-12,15:50,0.22,eod_flatten,-7.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-13,10:00,2025-06-13,0,SP525 / LP522,put_short=-0.088,528.67,0.1984,0.13,,1,0.1,79,2025-06-13,15:50,0.31,eod_flatten,-19.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-17,10:00,2025-06-17,0,SP529 / LP526,put_short=-0.095,532.41,0.1887,0.07,,1,0.1,79,2025-06-17,15:50,0.5,eod_flatten,-44.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-18,10:00,2025-06-18,0,SP527 / LP524,put_short=-0.144,530.28,0.2244,0.18,,1,0.1,79,2025-06-18,15:50,0.24,eod_flatten,-7.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-20,10:00,2025-06-20,0,SP527 / LP524,put_short=-0.093,530.86,0.2119,0.07,,1,0.1,79,2025-06-20,15:50,1.01,eod_flatten,-95.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-23,10:00,2025-06-23,0,SP525 / LP522,put_short=-0.120,528.15,0.1963,0.01,,1,0.1,79,2025-06-23,15:50,0.21,eod_flatten,-21.3
qqq_0dte_putspread,QQQ,bull_put,2025-06-30,10:00,2025-06-30,0,SP547 / LP544,put_short=-0.133,550.13,0.1974,0.05,,1,0.1,78,2025-06-30,15:50,0.2,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-01,10:00,2025-07-01,0,SP547 / LP544,put_short=-0.151,549.93,0.1992,0.04,,1,0.1,79,2025-07-01,15:50,0.28,eod_flatten,-25.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-08,10:00,2025-07-08,0,SP549 / LP546,put_short=-0.141,552.11,0.202,0.01,,1,0.1,78,2025-07-08,15:50,0.21,eod_flatten,-21.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-10,10:00,2025-07-10,0,SP551 / LP548,put_short=-0.119,554.16,0.1864,0.17,,1,0.1,76,2025-07-10,15:50,0.2,eod_flatten,-4.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-11,10:00,2025-07-11,0,SP551 / LP548,put_short=-0.091,554.43,0.1787,0.02,,1,0.1,76,2025-07-11,15:50,0.21,eod_flatten,-20.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-15,10:00,2025-07-15,0,SP556 / LP553,put_short=-0.148,558.78,0.1836,0.11,,1,0.1,79,2025-07-15,15:50,0.21,eod_flatten,-11.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-16,10:00,2025-07-16,0,SP552 / LP549,put_short=-0.126,554.77,0.1683,0.06,,1,0.1,79,2025-07-16,15:50,0.2,eod_flatten,-15.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-22,10:00,2025-07-22,0,SP556 / LP553,put_short=-0.099,559.34,0.1785,0.05,,1,0.1,72,2025-07-22,15:50,0.21,eod_flatten,-17.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-23,10:00,2025-07-23,0,SP557 / LP554,put_short=-0.128,560.05,0.1855,0.11,,1,0.1,79,2025-07-23,15:50,0.21,eod_flatten,-11.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-24,10:00,2025-07-24,0,SP562 / LP559,put_short=-0.125,564.85,0.1692,0.05,,1,0.1,79,2025-07-24,15:50,0.2,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-30,10:00,2025-07-30,0,SP565 / LP562,put_short=-0.104,568.06,0.1648,0.245,,1,0.1,31,2025-07-30,12:00,0.445,eod_flatten_lastbar,-21.3
qqq_0dte_putspread,QQQ,bull_put,2025-07-31,10:00,2025-07-31,0,SP569 / LP566,put_short=-0.110,572.66,0.2009,0.06,,1,0.1,79,2025-07-31,15:50,2.57,eod_flatten,-252.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-01,10:00,2025-08-01,0,SP551 / LP548,put_short=-0.137,553.8,0.1783,0.56,,2,0.1,79,2025-08-01,15:50,0.22,eod_flatten,65.4
qqq_0dte_putspread,QQQ,bull_put,2025-08-04,10:00,2025-08-04,0,SP559 / LP556,put_short=-0.108,562.75,0.2086,0.03,,1,0.1,79,2025-08-04,15:50,0.2,eod_flatten,-18.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-05,10:00,2025-08-05,0,SP563 / LP560,put_short=-0.152,566.07,0.2039,0.23,,1,0.1,79,2025-08-05,15:50,2.33,eod_flatten,-211.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-07,10:00,2025-08-07,0,SP570 / LP567,put_short=-0.139,572.92,0.1816,0.115,,1,0.1,31,2025-08-07,12:00,1.735,eod_flatten_lastbar,-163.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-11,10:00,2025-08-11,0,SP572 / LP569,put_short=-0.110,575.36,0.1839,0.02,,1,0.1,79,2025-08-11,15:50,0.58,eod_flatten,-57.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-12,10:00,2025-08-12,0,SP570 / LP567,put_short=-0.132,573.26,0.1962,0.11,,1,0.1,74,2025-08-12,15:50,0.2,eod_flatten,-10.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-13,10:00,2025-08-13,0,SP579 / LP576,put_short=-0.128,582.09,0.1806,0.08,,1,0.1,79,2025-08-13,15:50,0.23,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-14,10:00,2025-08-14,0,SP577 / LP574,put_short=-0.110,580.19,0.1729,0.11,,1,0.1,79,2025-08-14,15:50,0.21,eod_flatten,-11.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-20,10:00,2025-08-20,0,SP559 / LP556,put_short=-0.127,562.18,0.1915,0.37,,1,0.1,77,2025-08-20,15:50,0.2,eod_flatten,15.7
qqq_0dte_putspread,QQQ,bull_put,2025-08-21,10:00,2025-08-21,0,SP559 / LP556,put_short=-0.106,562.59,0.1972,0.03,,1,0.1,78,2025-08-21,15:50,0.2,eod_flatten,-18.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-27,10:00,2025-08-27,0,SP568 / LP565,put_short=-0.114,571.47,0.1948,0.285,,1,0.1,31,2025-08-27,12:00,0.395,eod_flatten_lastbar,-12.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-28,10:00,2025-08-28,0,SP570 / LP567,put_short=-0.126,573.35,0.1968,0.15,,1,0.1,75,2025-08-28,15:50,0.2,eod_flatten,-6.3
qqq_0dte_putspread,QQQ,bull_put,2025-08-29,10:00,2025-08-29,0,SP568 / LP565,put_short=-0.092,571.44,0.1749,0.245,,1,0.1,31,2025-08-29,12:00,0.565,eod_flatten_lastbar,-33.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-02,10:00,2025-09-02,0,SP561 / LP558,put_short=-0.096,564.59,0.188,0.26,,1,0.1,79,2025-09-02,15:50,0.2,eod_flatten,4.7
qqq_0dte_putspread,QQQ,bull_put,2025-09-04,10:00,2025-09-04,0,SP567 / LP564,put_short=-0.114,570.61,0.2022,0.24,,1,0.1,79,2025-09-04,15:50,0.2,eod_flatten,2.7
qqq_0dte_putspread,QQQ,bull_put,2025-09-05,10:00,2025-09-05,0,SP576 / LP573,put_short=-0.091,579.95,0.1971,0.05,,1,0.1,79,2025-09-05,15:50,1.18,eod_flatten,-114.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-09,10:00,2025-09-09,0,SP576 / LP573,put_short=-0.121,579.2,0.1823,0.08,,1,0.1,77,2025-09-09,15:50,0.2,eod_flatten,-13.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-11,10:00,2025-09-11,0,SP580 / LP577,put_short=-0.105,583.28,0.1733,0.05,,1,0.1,79,2025-09-11,15:50,0.2,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-17,10:00,2025-09-17,0,SP586 / LP583,put_short=-0.098,589.99,0.202,0.28,,1,0.1,79,2025-09-17,15:50,0.22,eod_flatten,4.7
qqq_0dte_putspread,QQQ,bull_put,2025-09-19,10:00,2025-09-19,0,SP595 / LP592,put_short=-0.152,597.83,0.1783,0.015,,1,0.1,31,2025-09-19,12:00,0.295,eod_flatten_lastbar,-29.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-25,10:00,2025-09-25,0,SP586 / LP583,put_short=-0.140,589.23,0.1963,0.01,,1,0.1,78,2025-09-25,15:50,0.2,eod_flatten,-20.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-26,10:00,2025-09-26,0,SP592 / LP589,put_short=-0.127,595.52,0.2,0.19,,1,0.1,79,2025-09-26,15:50,0.2,eod_flatten,-2.3
qqq_0dte_putspread,QQQ,bull_put,2025-09-30,10:00,2025-09-30,0,SP594 / LP591,put_short=-0.112,597.63,0.1926,0.01,,1,0.1,79,2025-09-30,15:50,0.2,eod_flatten,-20.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-03,10:00,2025-10-03,0,SP602 / LP599,put_short=-0.093,605.89,0.1867,0.01,,1,0.1,79,2025-10-03,15:50,0.23,eod_flatten,-23.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-07,10:00,2025-10-07,0,SP606 / LP603,put_short=-0.140,609.16,0.1856,0.01,,1,0.1,79,2025-10-07,15:50,1.41,eod_flatten,-141.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-10,10:00,2025-10-10,0,SP609 / LP606,put_short=-0.131,612.5,0.197,0.03,,1,0.1,77,2025-10-10,15:50,2.57,eod_flatten,-255.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-13,10:00,2025-10-13,0,SP597 / LP594,put_short=-0.113,601.16,0.2203,0.07,,1,0.1,79,2025-10-13,15:50,0.21,eod_flatten,-15.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-14,10:00,2025-10-14,0,SP590 / LP587,put_short=-0.120,593.8,0.2103,0.25,,1,0.1,79,2025-10-14,15:50,0.21,eod_flatten,2.7
qqq_0dte_putspread,QQQ,bull_put,2025-10-15,10:00,2025-10-15,0,SP600 / LP597,put_short=-0.116,604.29,0.2296,0.065,,1,0.1,31,2025-10-15,12:00,0.495,eod_flatten_lastbar,-44.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-16,10:00,2025-10-16,0,SP601 / LP598,put_short=-0.108,605.52,0.2331,0.16,,1,0.1,79,2025-10-16,15:50,1.45,eod_flatten,-130.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-17,10:00,2025-10-17,0,SP595 / LP592,put_short=-0.107,600,0.2588,0.3,,1,0.1,31,2025-10-17,12:00,0.375,eod_flatten_lastbar,-8.8
qqq_0dte_putspread,QQQ,bull_put,2025-10-21,10:00,2025-10-21,0,SP606 / LP603,put_short=-0.121,610.03,0.2182,0.05,,1,0.1,79,2025-10-21,15:50,0.2,eod_flatten,-16.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-22,10:00,2025-10-22,0,SP607 / LP604,put_short=-0.135,610.64,0.2092,0.03,,1,0.1,79,2025-10-22,15:50,1.9,eod_flatten,-188.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-23,10:00,2025-10-23,0,SP604 / LP601,put_short=-0.111,608.34,0.2259,0.03,,1,0.1,79,2025-10-23,15:50,0.2,eod_flatten,-18.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-29,10:00,2025-10-29,0,SP633 / LP630,put_short=-0.133,636.84,0.2087,0.5,,2,0.1,79,2025-10-29,15:50,0.99,eod_flatten,-100.6
qqq_0dte_putspread,QQQ,bull_put,2025-10-30,10:00,2025-10-30,0,SP628 / LP625,put_short=-0.129,632.19,0.2258,0.38,,1,0.1,79,2025-10-30,15:50,1.51,eod_flatten,-114.3
qqq_0dte_putspread,QQQ,bull_put,2025-10-31,10:00,2025-10-31,0,SP628 / LP625,put_short=-0.122,631.88,0.2031,0.3,,1,0.1,79,2025-10-31,15:50,0.22,eod_flatten,6.7
qqq_0dte_putspread,QQQ,bull_put,2025-11-03,10:00,2025-11-03,0,SP629 / LP626,put_short=-0.127,632.76,0.2008,0.11,,1,0.1,79,2025-11-03,15:50,0.24,eod_flatten,-14.3
qqq_0dte_putspread,QQQ,bull_put,2025-11-04,10:00,2025-11-04,0,SP623 / LP620,put_short=-0.147,626.51,0.2061,0.2,,1,0.1,79,2025-11-04,15:50,2.66,eod_flatten,-247.3
qqq_0dte_putspread,QQQ,bull_put,2025-11-05,10:00,2025-11-05,0,SP618 / LP615,put_short=-0.125,621.98,0.2147,0.19,,1,0.1,79,2025-11-05,15:50,0.2,eod_flatten,-2.3
qqq_0dte_putspread,QQQ,bull_put,2025-11-06,10:00,2025-11-06,0,SP614 / LP611,put_short=-0.121,617.9,0.2087,0.63,,2,0.1,79,2025-11-06,15:50,2.34,eod_flatten,-344.6
qqq_0dte_putspread,QQQ,bull_put,2025-11-07,10:00,2025-11-07,0,SP602 / LP599,put_short=-0.139,606.08,0.2393,0.55,,2,0.1,79,2025-11-07,15:50,0.21,eod_flatten,65.4
