strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
spy_0dte_putspread,SPY,bull_put,2025-04-30,10:00,2025-04-30,0,SP538 / LP535,put_short=-0.139,541.94,0.2593,0.41,,1,0.05,79,2025-04-30,15:50,0.1,eod_flatten,29.7
spy_0dte_putspread,SPY,bull_put,2025-05-01,10:00,2025-05-01,0,SP554 / LP551,put_short=-0.112,558.85,0.276,0.29,,1,0.05,79,2025-05-01,15:50,0.12,eod_flatten,15.7
spy_0dte_putspread,SPY,bull_put,2025-05-02,10:00,2025-05-02,0,SP559 / LP556,put_short=-0.098,563.62,0.2446,0.24,,1,0.05,79,2025-05-02,15:50,0.12,eod_flatten,10.7
spy_0dte_putspread,SPY,bull_put,2025-05-05,10:00,2025-05-05,0,SP559 / LP556,put_short=-0.111,562.99,0.2245,0.2,,1,0.05,78,2025-05-05,15:50,0.1,eod_flatten,8.7
spy_0dte_putspread,SPY,bull_put,2025-05-06,10:00,2025-05-06,0,SP554 / LP551,put_short=-0.142,557.4,0.2198,0.24,,1,0.05,77,2025-05-06,15:50,0.1,eod_flatten,12.7
spy_0dte_putspread,SPY,bull_put,2025-05-07,10:00,2025-05-07,0,SP557 / LP554,put_short=-0.096,561.46,0.2355,0.34,,1,0.05,79,2025-05-07,15:50,0.12,eod_flatten,20.7
spy_0dte_putspread,SPY,bull_put,2025-05-08,10:00,2025-05-08,0,SP560 / LP557,put_short=-0.127,564.13,0.2475,0.39,,1,0.05,79,2025-05-08,15:50,0.1,eod_flatten,27.7
spy_0dte_putspread,SPY,bull_put,2025-05-09,10:00,2025-05-09,0,SP563 / LP560,put_short=-0.102,567,0.2148,0.15,,1,0.05,79,2025-05-09,15:50,0.12,eod_flatten,1.7
spy_0dte_putspread,SPY,bull_put,2025-05-12,10:00,2025-05-12,0,SP575 / LP572,put_short=-0.113,578.79,0.2085,0.21,,1,0.05,79,2025-05-12,15:50,0.1,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-05-13,10:00,2025-05-13,0,SP582 / LP579,put_short=-0.128,585.28,0.1906,0.14,,1,0.05,79,2025-05-13,15:50,0.1,eod_flatten,2.7
spy_0dte_putspread,SPY,bull_put,2025-05-14,10:00,2025-05-14,0,SP584 / LP581,put_short=-0.090,587.53,0.1729,0.22,,1,0.05,79,2025-05-14,15:50,0.1,eod_flatten,10.7
spy_0dte_putspread,SPY,bull_put,2025-05-15,10:00,2025-05-15,0,SP583 / LP580,put_short=-0.124,586.14,0.1787,0.14,,1,0.05,79,2025-05-15,15:50,0.1,eod_flatten,2.7
spy_0dte_putspread,SPY,bull_put,2025-05-16,10:00,2025-05-16,0,SP588 / LP585,put_short=-0.108,591.36,0.1776,0.2,,1,0.05,79,2025-05-16,15:50,0.1,eod_flatten,8.7
spy_0dte_putspread,SPY,bull_put,2025-05-19,10:00,2025-05-19,0,SP588 / LP585,put_short=-0.104,591.24,0.1678,0.16,,1,0.05,79,2025-05-19,15:50,0.1,eod_flatten,4.7
spy_0dte_putspread,SPY,bull_put,2025-05-20,10:00,2025-05-20,0,SP590 / LP587,put_short=-0.150,592.84,0.1787,0.17,,1,0.05,79,2025-05-20,15:50,0.11,eod_flatten,4.7
spy_0dte_putspread,SPY,bull_put,2025-05-21,10:00,2025-05-21,0,SP587 / LP584,put_short=-0.145,589.84,0.1756,0.14,,1,0.05,79,2025-05-21,15:50,2.78,eod_flatten,-265.3
spy_0dte_putspread,SPY,bull_put,2025-05-22,10:00,2025-05-22,0,SP581 / LP578,put_short=-0.140,584.18,0.1946,0.3,,1,0.05,79,2025-05-22,15:50,0.1,eod_flatten,18.7
spy_0dte_putspread,SPY,bull_put,2025-05-23,10:00,2025-05-23,0,SP573 / LP570,put_short=-0.093,576.77,0.1908,0.29,,1,0.05,79,2025-05-23,15:50,0.11,eod_flatten,16.7
spy_0dte_putspread,SPY,bull_put,2025-05-27,10:00,2025-05-27,0,SP583 / LP580,put_short=-0.144,586.13,0.1941,0.07,,1,0.05,79,2025-05-27,15:50,0.1,eod_flatten,-4.3
spy_0dte_putspread,SPY,bull_put,2025-05-28,10:00,2025-05-28,0,SP587 / LP584,put_short=-0.088,590.79,0.1827,0.25,,1,0.05,79,2025-05-28,15:50,0.8,eod_flatten,-56.3
spy_0dte_putspread,SPY,bull_put,2025-05-29,10:00,2025-05-29,0,SP588 / LP585,put_short=-0.139,591.23,0.1942,0.41,,1,0.05,79,2025-05-29,15:50,0.26,eod_flatten,13.7
spy_0dte_putspread,SPY,bull_put,2025-05-30,10:00,2025-05-30,0,SP584 / LP581,put_short=-0.129,587.09,0.1794,0.21,,1,0.05,79,2025-05-30,15:50,0.1,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-06-02,10:00,2025-06-02,0,SP584 / LP581,put_short=-0.151,586.85,0.1816,0.42,,1,0.05,79,2025-06-02,15:50,0.1,eod_flatten,30.7
spy_0dte_putspread,SPY,bull_put,2025-06-03,10:00,2025-06-03,0,SP589 / LP586,put_short=-0.096,592.39,0.1694,0.08,,1,0.05,79,2025-06-03,15:50,0.1,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-06-04,10:00,2025-06-04,0,SP594 / LP591,put_short=-0.086,597.57,0.1682,0.23,,1,0.05,79,2025-06-04,15:50,0.11,eod_flatten,10.7
spy_0dte_putspread,SPY,bull_put,2025-06-05,10:00,2025-06-05,0,SP591 / LP588,put_short=-0.091,594.29,0.1604,0.26,,1,0.05,79,2025-06-05,15:50,0.23,eod_flatten,1.7
spy_0dte_putspread,SPY,bull_put,2025-06-06,10:00,2025-06-06,0,SP597 / LP594,put_short=-0.117,600.3,0.1787,0.23,,1,0.05,79,2025-06-06,15:50,0.1,eod_flatten,11.7
spy_0dte_putspread,SPY,bull_put,2025-06-09,10:00,2025-06-09,0,SP596 / LP593,put_short=-0.096,598.89,0.1431,0.15,,1,0.05,79,2025-06-09,15:50,0.1,eod_flatten,3.7
spy_0dte_putspread,SPY,bull_put,2025-06-10,10:00,2025-06-10,0,SP597 / LP594,put_short=-0.095,600.57,0.1747,0.06,,1,0.05,78,2025-06-10,15:50,0.11,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-06-11,10:00,2025-06-11,0,SP601 / LP598,put_short=-0.130,603.65,0.1503,0.23,,1,0.05,79,2025-06-11,15:50,0.56,eod_flatten,-34.3
spy_0dte_putspread,SPY,bull_put,2025-06-12,10:00,2025-06-12,0,SP598 / LP595,put_short=-0.141,600.77,0.1657,0.21,,1,0.05,79,2025-06-12,15:50,0.1,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-06-13,10:00,2025-06-13,0,SP595 / LP592,put_short=-0.109,598.15,0.1653,0.3,,1,0.05,79,2025-06-13,15:50,0.21,eod_flatten,7.7
spy_0dte_putspread,SPY,bull_put,2025-06-16,10:00,2025-06-16,0,SP600 / LP597,put_short=-0.146,603.05,0.1855,0.105,,1,0.05,31,2025-06-16,12:00,0.295,eod_flatten_lastbar,-20.3
spy_0dte_putspread,SPY,bull_put,2025-06-17,10:00,2025-06-17,0,SP598 / LP595,put_short=-0.143,600.87,0.1724,0.21,,1,0.05,79,2025-06-17,15:50,0.7,eod_flatten,-50.3
spy_0dte_putspread,SPY,bull_put,2025-06-18,10:00,2025-06-18,0,SP596 / LP593,put_short=-0.138,599.12,0.185,0.27,,1,0.05,79,2025-06-18,15:50,0.15,eod_flatten,10.7
spy_0dte_putspread,SPY,bull_put,2025-06-20,10:00,2025-06-20,0,SP594 / LP591,put_short=-0.119,597.35,0.1833,0.19,,1,0.05,79,2025-06-20,15:50,0.4,eod_flatten,-22.3
spy_0dte_putspread,SPY,bull_put,2025-06-23,10:00,2025-06-23,0,SP593 / LP590,put_short=-0.092,596.65,0.1777,0.08,,1,0.05,79,2025-06-23,15:50,0.1,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-06-24,10:00,2025-06-24,0,SP601 / LP598,put_short=-0.134,604.05,0.1764,0.12,,1,0.05,79,2025-06-24,15:50,0.1,eod_flatten,0.7
spy_0dte_putspread,SPY,bull_put,2025-06-25,10:00,2025-06-25,0,SP605 / LP602,put_short=-0.103,608.16,0.1588,0.09,,1,0.05,79,2025-06-25,15:50,0.13,eod_flatten,-5.3
spy_0dte_putspread,SPY,bull_put,2025-06-26,10:00,2025-06-26,0,SP606 / LP603,put_short=-0.118,609.12,0.1667,0.02,,1,0.05,79,2025-06-26,15:50,0.11,eod_flatten,-10.3
spy_0dte_putspread,SPY,bull_put,2025-06-27,10:00,2025-06-27,0,SP612 / LP609,put_short=-0.159,614.36,0.1487,0.05,,1,0.05,79,2025-06-27,15:50,0.12,eod_flatten,-8.3
spy_0dte_putspread,SPY,bull_put,2025-06-30,10:00,2025-06-30,0,SP614 / LP611,put_short=-0.156,616.43,0.1511,0.23,,1,0.05,79,2025-06-30,15:50,0.1,eod_flatten,11.7
spy_0dte_putspread,SPY,bull_put,2025-07-01,10:00,2025-07-01,0,SP614 / LP611,put_short=-0.109,617.27,0.1659,0.07,,1,0.05,79,2025-07-01,15:50,0.1,eod_flatten,-4.3
spy_0dte_putspread,SPY,bull_put,2025-07-07,10:00,2025-07-07,0,SP621 / LP618,put_short=-0.146,623.65,0.1562,0.18,,1,0.05,79,2025-07-07,15:50,0.87,eod_flatten,-70.3
spy_0dte_putspread,SPY,bull_put,2025-07-08,10:00,2025-07-08,0,SP617 / LP614,put_short=-0.087,620.66,0.167,0.06,,1,0.05,79,2025-07-08,15:50,0.1,eod_flatten,-5.3
spy_0dte_putspread,SPY,bull_put,2025-07-09,10:00,2025-07-09,0,SP621 / LP618,put_short=-0.112,624.25,0.1651,0.07,,1,0.05,79,2025-07-09,15:50,0.1,eod_flatten,-4.3
spy_0dte_putspread,SPY,bull_put,2025-07-10,10:00,2025-07-10,0,SP621 / LP618,put_short=-0.157,623.39,0.1475,0.15,,1,0.05,79,2025-07-10,15:50,0.1,eod_flatten,3.7
spy_0dte_putspread,SPY,bull_put,2025-07-11,10:00,2025-07-11,0,SP620 / LP617,put_short=-0.091,623.23,0.1499,0.11,,1,0.05,79,2025-07-11,15:50,0.1,eod_flatten,-0.3
spy_0dte_putspread,SPY,bull_put,2025-07-14,10:00,2025-07-14,0,SP620 / LP617,put_short=-0.123,622.67,0.1425,0.105,,1,0.05,31,2025-07-14,12:00,0.135,eod_flatten_lastbar,-4.3
spy_0dte_putspread,SPY,bull_put,2025-07-15,10:00,2025-07-15,0,SP623 / LP620,put_short=-0.148,625.65,0.1569,0.17,,1,0.05,79,2025-07-15,15:50,0.32,eod_flatten,-16.3
spy_0dte_putspread,SPY,bull_put,2025-07-16,10:00,2025-07-16,0,SP619 / LP616,put_short=-0.102,622.11,0.1521,0.06,,1,0.05,79,2025-07-16,15:50,0.11,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-07-17,10:00,2025-07-17,0,SP623 / LP620,put_short=-0.144,625.78,0.1616,0.05,,1,0.05,79,2025-07-17,15:50,0.1,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-07-18,10:00,2025-07-18,0,SP626 / LP623,put_short=-0.138,628.64,0.1487,0.09,,1,0.05,79,2025-07-18,15:50,0.11,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-07-22,10:00,2025-07-22,0,SP624 / LP621,put_short=-0.112,626.88,0.1459,0.16,,1,0.05,79,2025-07-22,15:50,0.11,eod_flatten,3.7
spy_0dte_putspread,SPY,bull_put,2025-07-23,10:00,2025-07-23,0,SP627 / LP624,put_short=-0.108,630.0,0.1488,0.09,,1,0.05,79,2025-07-23,15:50,0.1,eod_flatten,-2.3
spy_0dte_putspread,SPY,bull_put,2025-07-24,10:00,2025-07-24,0,SP632 / LP629,put_short=-0.098,635.07,0.1439,0.04,,1,0.05,79,2025-07-24,15:50,0.12,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-07-25,10:00,2025-07-25,0,SP633 / LP630,put_short=-0.162,635.24,0.1383,0.135,,1,0.05,31,2025-07-25,12:00,0.155,eod_flatten_lastbar,-3.3
spy_0dte_putspread,SPY,bull_put,2025-07-28,10:00,2025-07-28,0,SP635 / LP632,put_short=-0.152,637.45,0.1445,0.035,,1,0.05,31,2025-07-28,12:00,0.175,eod_flatten_lastbar,-15.3
spy_0dte_putspread,SPY,bull_put,2025-07-29,10:00,2025-07-29,0,SP635 / LP632,put_short=-0.102,637.93,0.1395,0.025,,1,0.05,31,2025-07-29,12:00,0.445,eod_flatten_lastbar,-43.3
spy_0dte_putspread,SPY,bull_put,2025-07-30,10:00,2025-07-30,0,SP633 / LP630,put_short=-0.141,635.74,0.1544,0.365,,1,0.05,31,2025-07-30,12:00,0.385,eod_flatten_lastbar,-3.3
spy_0dte_putspread,SPY,bull_put,2025-07-31,10:00,2025-07-31,0,SP636 / LP633,put_short=-0.096,639.34,0.1544,0.19,,1,0.05,79,2025-07-31,15:50,2.71,eod_flatten,-253.3
spy_0dte_putspread,SPY,bull_put,2025-08-01,10:00,2025-08-01,0,SP618 / LP615,put_short=-0.083,621.48,0.1558,0.62,,2,0.05,79,2025-08-01,15:50,0.11,eod_flatten,99.4
spy_0dte_putspread,SPY,bull_put,2025-08-04,10:00,2025-08-04,0,SP626 / LP623,put_short=-0.142,629.01,0.1728,0.17,,1,0.05,79,2025-08-04,15:50,0.1,eod_flatten,5.7
spy_0dte_putspread,SPY,bull_put,2025-08-05,10:00,2025-08-05,0,SP629 / LP626,put_short=-0.141,631.9,0.1646,0.3,,1,0.05,79,2025-08-05,15:50,0.93,eod_flatten,-64.3
spy_0dte_putspread,SPY,bull_put,2025-08-06,10:00,2025-08-06,0,SP626 / LP623,put_short=-0.147,628.93,0.1718,0.05,,1,0.05,79,2025-08-06,15:50,0.1,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-08-07,10:00,2025-08-07,0,SP633 / LP630,put_short=-0.085,636.48,0.154,0.14,,1,0.05,79,2025-08-07,15:50,1.91,eod_flatten,-178.3
spy_0dte_putspread,SPY,bull_put,2025-08-08,10:00,2025-08-08,0,SP633 / LP630,put_short=-0.138,635.85,0.1592,0.07,,1,0.05,79,2025-08-08,15:50,0.11,eod_flatten,-5.3
spy_0dte_putspread,SPY,bull_put,2025-08-11,10:00,2025-08-11,0,SP635 / LP632,put_short=-0.111,637.69,0.1336,0.1,,1,0.05,79,2025-08-11,15:50,0.41,eod_flatten,-32.3
spy_0dte_putspread,SPY,bull_put,2025-08-12,10:00,2025-08-12,0,SP634 / LP631,put_short=-0.099,637.34,0.1571,0.18,,1,0.05,78,2025-08-12,15:50,0.1,eod_flatten,6.7
spy_0dte_putspread,SPY,bull_put,2025-08-13,10:00,2025-08-13,0,SP643 / LP640,put_short=-0.135,645.62,0.1422,0.13,,1,0.05,79,2025-08-13,15:50,0.11,eod_flatten,0.7
spy_0dte_putspread,SPY,bull_put,2025-08-14,10:00,2025-08-14,0,SP641 / LP638,put_short=-0.088,644.02,0.1339,0.12,,1,0.05,79,2025-08-14,15:50,0.1,eod_flatten,0.7
spy_0dte_putspread,SPY,bull_put,2025-08-15,10:00,2025-08-15,0,SP641 / LP638,put_short=-0.096,644.1,0.1421,0.09,,1,0.05,79,2025-08-15,15:50,0.11,eod_flatten,-3.3
spy_0dte_putspread,SPY,bull_put,2025-08-18,10:00,2025-08-18,0,SP640 / LP637,put_short=-0.138,642.73,0.1508,0.015,,1,0.05,31,2025-08-18,12:00,0.165,eod_flatten_lastbar,-16.3
spy_0dte_putspread,SPY,bull_put,2025-08-20,10:00,2025-08-20,0,SP632 / LP629,put_short=-0.085,635.39,0.1503,0.19,,1,0.05,79,2025-08-20,15:50,0.1,eod_flatten,7.7
spy_0dte_putspread,SPY,bull_put,2025-08-21,10:00,2025-08-21,0,SP632 / LP629,put_short=-0.107,635.13,0.1528,0.1,,1,0.05,79,2025-08-21,15:50,0.1,eod_flatten,-1.3
spy_0dte_putspread,SPY,bull_put,2025-08-22,10:00,2025-08-22,0,SP635 / LP632,put_short=-0.137,638.41,0.1887,0.11,,1,0.05,78,2025-08-22,15:50,0.1,eod_flatten,-0.3
spy_0dte_putspread,SPY,bull_put,2025-08-25,10:00,2025-08-25,0,SP641 / LP638,put_short=-0.089,644.34,0.1482,0.01,,1,0.05,78,2025-08-25,15:50,0.11,eod_flatten,-11.3
spy_0dte_putspread,SPY,bull_put,2025-08-26,10:00,2025-08-26,0,SP640 / LP637,put_short=-0.123,642.55,0.1327,0.05,,1,0.05,79,2025-08-26,15:50,0.1,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-08-27,10:00,2025-08-27,0,SP642 / LP639,put_short=-0.088,645.35,0.1481,0.21,,1,0.05,79,2025-08-27,15:50,0.17,eod_flatten,2.7
spy_0dte_putspread,SPY,bull_put,2025-08-28,10:00,2025-08-28,0,SP643 / LP640,put_short=-0.099,645.94,0.1366,0.17,,1,0.05,79,2025-08-28,15:50,0.1,eod_flatten,5.7
spy_0dte_putspread,SPY,bull_put,2025-08-29,10:00,2025-08-29,0,SP643 / LP640,put_short=-0.152,645.51,0.1463,0.445,,1,0.05,31,2025-08-29,12:00,0.475,eod_flatten_lastbar,-4.3
spy_0dte_putspread,SPY,bull_put,2025-09-02,10:00,2025-09-02,0,SP636 / LP633,put_short=-0.103,639.07,0.1469,0.21,,1,0.05,79,2025-09-02,15:50,0.1,eod_flatten,9.7
spy_0dte_putspread,SPY,bull_put,2025-09-03,10:00,2025-09-03,0,SP639 / LP636,put_short=-0.138,641.94,0.1626,0.05,,1,0.05,79,2025-09-03,15:50,0.1,eod_flatten,-6.3
spy_0dte_putspread,SPY,bull_put,2025-09-04,10:00,2025-09-04,0,SP642 / LP639,put_short=-0.128,644.85,0.1504,0.24,,1,0.05,79,2025-09-04,15:50,0.11,eod_flatten,11.7
spy_0dte_putspread,SPY,bull_put,2025-09-05,10:00,2025-09-05,0,SP648 / LP645,put_short=-0.105,651.07,0.1449,0.19,,1,0.05,79,2025-09-05,15:50,1.74,eod_flatten,-156.3
spy_0dte_putspread,SPY,bull_put,2025-09-08,10:00,2025-09-08,0,SP645 / LP642,put_short=-0.085,648.37,0.1464,0.02,,1,0.05,78,2025-09-08,15:50,0.1,eod_flatten,-9.3
spy_0dte_putspread,SPY,bull_put,2025-09-09,10:00,2025-09-09,0,SP646 / LP643,put_short=-0.141,649.02,0.1671,0.11,,1,0.05,78,2025-09-09,15:50,0.1,eod_flatten,-0.3
spy_0dte_putspread,SPY,bull_put,2025-09-10,10:00,2025-09-10,0,SP651 / LP648,put_short=-0.129,653.6,0.1355,0.04,,1,0.05,79,2025-09-10,15:50,0.14,eod_flatten,-11.3
spy_0dte_putspread,SPY,bull_put,2025-09-11,10:00,2025-09-11,0,SP652 / LP649,put_short=-0.094,655.57,0.1593,0.07,,1,0.05,79,2025-09-11,15:50,0.1,eod_flatten,-4.3
