strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
spy_0dte_putspread,SPY,bull_put,2025-03-24,10:00,2025-03-24,0,SP569 / LP566,put_short=-0.116,572.74,0.211,0.263,,1,0.0033750000000000004,76,2025-03-24,15:50,0.007,eod_flatten,24.35
spy_0dte_putspread,SPY,bull_put,2025-03-25,10:00,2025-03-25,0,SP571 / LP568,put_short=-0.092,574.66,0.1846,0.244,,1,0.003125,78,2025-03-25,15:50,0.006,eod_flatten,22.45
spy_0dte_putspread,SPY,bull_put,2025-03-26,10:00,2025-03-26,0,SP571 / LP568,put_short=-0.152,573.63,0.1724,0.331,,1,0.0042499999999999994,79,2025-03-26,15:50,1.879,eod_flatten,-156.0
spy_0dte_putspread,SPY,bull_put,2025-03-27,10:00,2025-03-27,0,SP565 / LP562,put_short=-0.125,568.33,0.1968,0.4,,1,0.005125000000000001,78,2025-03-27,15:50,0.01,eod_flatten,37.65
spy_0dte_putspread,SPY,bull_put,2025-03-28,10:00,2025-03-28,0,SP560 / LP557,put_short=-0.110,563.94,0.22,0.429,,1,0.0055000000000000005,79,2025-03-28,15:50,2.411,eod_flatten,-199.5
spy_0dte_putspread,SPY,bull_put,2025-03-31,10:00,2025-03-31,0,SP546 / LP543,put_short=-0.117,549.74,0.2203,0.478,,1,0.006125000000000001,76,2025-03-31,15:50,0.012,eod_flatten,45.25
spy_0dte_putspread,SPY,bull_put,2025-04-01,10:00,2025-04-01,0,SP552 / LP549,put_short=-0.101,557.22,0.2835,0.419,,1,0.0053750000000000004,77,2025-04-01,15:55,0.011,eod_flatten,39.55
spy_0dte_putspread,SPY,bull_put,2025-04-02,10:00,2025-04-02,0,SP554 / LP551,put_short=-0.128,558.73,0.2879,0.4,,1,0.005125000000000001,79,2025-04-02,15:50,0.03,eod_flatten,35.65
spy_0dte_putspread,SPY,bull_put,2025-04-03,10:00,2025-04-03,0,SP539 / LP536,put_short=-0.110,544.92,0.3424,0.663,,2,0.008499999999999999,79,2025-04-03,15:50,0.977,eod_flatten,-65.4
spy_0dte_putspread,SPY,bull_put,2025-04-04,10:00,2025-04-04,0,SP519 / LP516,put_short=-0.122,523.18,0.2648,0.887,,2,0.011375,79,2025-04-04,15:50,2.113,eod_flatten,-247.7
spy_0dte_putspread,SPY,bull_put,2025-04-07,10:00,2025-04-07,0,SP490 / LP487,put_short=-0.123,495.69,0.3826,1.267,,2,0.016249999999999997,31,2025-04-07,12:00,0.827,eod_flatten_lastbar,85.4
spy_0dte_putspread,SPY,bull_put,2025-04-08,10:00,2025-04-08,0,SP513 / LP510,put_short=-0.121,522.59,0.6111,0.473,,1,0.006062500000000002,31,2025-04-08,12:00,0.807,eod_flatten_lastbar,-34.72
spy_0dte_putspread,SPY,bull_put,2025-04-09,10:00,2025-04-09,0,SP491 / LP488,put_short=-0.121,499.85,0.5886,0.585,,2,0.007499999999999996,77,2025-04-09,16:00,0.015,eod_flatten,111.4
spy_0dte_putspread,SPY,bull_put,2025-04-10,10:00,2025-04-10,0,SP520 / LP517,put_short=-0.110,529.0,0.5383,0.59,,2,0.007562500000000003,31,2025-04-10,12:00,1.5,eod_flatten_lastbar,-184.65
spy_0dte_putspread,SPY,bull_put,2025-04-11,10:00,2025-04-11,0,SP519 / LP516,put_short=-0.107,526.4,0.4386,0.799,,2,0.010249999999999999,78,2025-04-11,15:50,0.02,eod_flatten,153.2
spy_0dte_putspread,SPY,bull_put,2025-04-14,10:00,2025-04-14,0,SP534 / LP531,put_short=-0.108,540.47,0.3741,0.293,,1,0.0037500000000000007,79,2025-04-14,15:50,0.008,eod_flatten,27.2
spy_0dte_putspread,SPY,bull_put,2025-04-15,10:00,2025-04-15,0,SP537 / LP534,put_short=-0.141,541.48,0.2977,0.41,,1,0.005250000000000001,79,2025-04-15,15:50,0.161,eod_flatten,23.6
spy_0dte_putspread,SPY,bull_put,2025-04-16,10:00,2025-04-16,0,SP525 / LP522,put_short=-0.109,529.92,0.2916,0.463,,1,0.0059375,31,2025-04-16,12:00,0.267,eod_flatten_lastbar,18.32
spy_0dte_putspread,SPY,bull_put,2025-04-17,10:00,2025-04-17,0,SP524 / LP521,put_short=-0.123,528.74,0.2982,0.448,,1,0.00575,79,2025-04-17,15:50,0.052,eod_flatten,38.4
spy_0dte_putspread,SPY,bull_put,2025-04-21,10:00,2025-04-21,0,SP513 / LP510,put_short=-0.109,517.56,0.2759,0.634,,2,0.008125000000000002,79,2025-04-21,15:50,0.406,eod_flatten,42.9
spy_0dte_putspread,SPY,bull_put,2025-04-22,10:00,2025-04-22,0,SP517 / LP514,put_short=-0.134,521.89,0.3269,0.38,,1,0.004875,79,2025-04-22,15:50,0.01,eod_flatten,35.75
spy_0dte_putspread,SPY,bull_put,2025-04-23,10:00,2025-04-23,0,SP538 / LP535,put_short=-0.097,543.56,0.3042,0.414,,1,0.005312500000000001,31,2025-04-23,12:00,1.406,eod_flatten_lastbar,-100.43
spy_0dte_putspread,SPY,bull_put,2025-04-24,10:00,2025-04-24,0,SP534 / LP531,put_short=-0.107,539.48,0.3155,0.507,,2,0.006499999999999999,79,2025-04-24,15:50,0.033,eod_flatten,92.2
spy_0dte_putspread,SPY,bull_put,2025-04-25,10:00,2025-04-25,0,SP540 / LP537,put_short=-0.107,544.88,0.2787,0.458,,1,0.005875,78,2025-04-25,15:50,0.012,eod_flatten,43.35
spy_0dte_putspread,SPY,bull_put,2025-04-28,10:00,2025-04-28,0,SP546 / LP543,put_short=-0.115,550.29,0.2504,0.263,,1,0.0033750000000000004,79,2025-04-28,15:50,0.007,eod_flatten,24.35
spy_0dte_putspread,SPY,bull_put,2025-04-29,10:00,2025-04-29,0,SP546 / LP543,put_short=-0.095,550.62,0.2473,0.263,,1,0.0033750000000000004,79,2025-04-29,15:50,0.007,eod_flatten,24.35
spy_0dte_putspread,SPY,bull_put,2025-04-30,10:00,2025-04-30,0,SP538 / LP535,put_short=-0.139,541.94,0.2593,0.497,,1,0.0063750000000000005,79,2025-04-30,15:50,0.013,eod_flatten,47.15
spy_0dte_putspread,SPY,bull_put,2025-05-01,10:00,2025-05-01,0,SP554 / LP551,put_short=-0.112,558.85,0.276,0.38,,1,0.004875000000000001,79,2025-05-01,15:50,0.03,eod_flatten,33.75
spy_0dte_putspread,SPY,bull_put,2025-05-02,10:00,2025-05-02,0,SP559 / LP556,put_short=-0.098,563.62,0.2446,0.331,,1,0.0042499999999999994,79,2025-05-02,15:50,0.028,eod_flatten,29.0
spy_0dte_putspread,SPY,bull_put,2025-05-05,10:00,2025-05-05,0,SP559 / LP556,put_short=-0.111,562.99,0.2245,0.292,,1,0.00375,78,2025-05-05,15:50,0.007,eod_flatten,27.2
spy_0dte_putspread,SPY,bull_put,2025-05-06,10:00,2025-05-06,0,SP554 / LP551,put_short=-0.142,557.4,0.2198,0.332,,1,0.00425,77,2025-05-06,15:50,0.009,eod_flatten,31.0
spy_0dte_putspread,SPY,bull_put,2025-05-07,10:00,2025-05-07,0,SP557 / LP554,put_short=-0.096,561.46,0.2355,0.429,,1,0.0055000000000000005,79,2025-05-07,15:50,0.031,eod_flatten,38.5
spy_0dte_putspread,SPY,bull_put,2025-05-08,10:00,2025-05-08,0,SP560 / LP557,put_short=-0.127,564.13,0.2475,0.478,,1,0.006125,79,2025-05-08,15:50,0.012,eod_flatten,45.25
spy_0dte_putspread,SPY,bull_put,2025-05-09,10:00,2025-05-09,0,SP563 / LP560,put_short=-0.102,567,0.2148,0.244,,1,0.0031249999999999997,79,2025-05-09,15:50,0.026,eod_flatten,20.45
spy_0dte_putspread,SPY,bull_put,2025-05-12,10:00,2025-05-12,0,SP575 / LP572,put_short=-0.113,578.79,0.2085,0.302,,1,0.0038749999999999995,79,2025-05-12,15:50,0.008,eod_flatten,28.15
spy_0dte_putspread,SPY,bull_put,2025-05-13,10:00,2025-05-13,0,SP582 / LP579,put_short=-0.128,585.28,0.1906,0.234,,1,0.0030000000000000005,79,2025-05-13,15:50,0.006,eod_flatten,21.5
spy_0dte_putspread,SPY,bull_put,2025-05-14,10:00,2025-05-14,0,SP584 / LP581,put_short=-0.090,587.53,0.1729,0.312,,1,0.004000000000000001,79,2025-05-14,15:50,0.008,eod_flatten,29.1
spy_0dte_putspread,SPY,bull_put,2025-05-15,10:00,2025-05-15,0,SP583 / LP580,put_short=-0.124,586.14,0.1787,0.234,,1,0.003,79,2025-05-15,15:50,0.006,eod_flatten,21.5
spy_0dte_putspread,SPY,bull_put,2025-05-16,10:00,2025-05-16,0,SP588 / LP585,put_short=-0.108,591.36,0.1776,0.292,,1,0.00375,79,2025-05-16,15:50,0.007,eod_flatten,27.2
spy_0dte_putspread,SPY,bull_put,2025-05-19,10:00,2025-05-19,0,SP588 / LP585,put_short=-0.104,591.24,0.1678,0.254,,1,0.0032500000000000003,79,2025-05-19,15:50,0.007,eod_flatten,23.4
spy_0dte_putspread,SPY,bull_put,2025-05-20,10:00,2025-05-20,0,SP590 / LP587,put_short=-0.150,592.84,0.1787,0.263,,1,0.0033750000000000004,79,2025-05-20,15:50,0.017,eod_flatten,23.35
spy_0dte_putspread,SPY,bull_put,2025-05-21,10:00,2025-05-21,0,SP587 / LP584,put_short=-0.145,589.84,0.1756,0.234,,1,0.003,79,2025-05-21,15:50,2.686,eod_flatten,-246.5
spy_0dte_putspread,SPY,bull_put,2025-05-22,10:00,2025-05-22,0,SP581 / LP578,put_short=-0.140,584.18,0.1946,0.39,,1,0.005000000000000001,79,2025-05-22,15:50,0.01,eod_flatten,36.7
spy_0dte_putspread,SPY,bull_put,2025-05-23,10:00,2025-05-23,0,SP573 / LP570,put_short=-0.093,576.77,0.1908,0.38,,1,0.004875000000000001,79,2025-05-23,15:50,0.02,eod_flatten,34.75
spy_0dte_putspread,SPY,bull_put,2025-05-27,10:00,2025-05-27,0,SP583 / LP580,put_short=-0.144,586.13,0.1941,0.166,,1,0.002125,79,2025-05-27,15:50,0.004,eod_flatten,14.85
spy_0dte_putspread,SPY,bull_put,2025-05-28,10:00,2025-05-28,0,SP587 / LP584,put_short=-0.088,590.79,0.1827,0.341,,1,0.0043749999999999995,79,2025-05-28,15:50,0.709,eod_flatten,-38.05
spy_0dte_putspread,SPY,bull_put,2025-05-29,10:00,2025-05-29,0,SP588 / LP585,put_short=-0.139,591.23,0.1942,0.497,,1,0.0063750000000000005,79,2025-05-29,15:50,0.173,eod_flatten,31.15
spy_0dte_putspread,SPY,bull_put,2025-05-30,10:00,2025-05-30,0,SP584 / LP581,put_short=-0.129,587.09,0.1794,0.302,,1,0.003875,79,2025-05-30,15:50,0.008,eod_flatten,28.15
spy_0dte_putspread,SPY,bull_put,2025-06-02,10:00,2025-06-02,0,SP584 / LP581,put_short=-0.151,586.85,0.1816,0.507,,2,0.006500000000000001,79,2025-06-02,15:50,0.013,eod_flatten,96.2
spy_0dte_putspread,SPY,bull_put,2025-06-03,10:00,2025-06-03,0,SP589 / LP586,put_short=-0.096,592.39,0.1694,0.176,,1,0.0022500000000000003,79,2025-06-03,15:50,0.005,eod_flatten,15.8
spy_0dte_putspread,SPY,bull_put,2025-06-04,10:00,2025-06-04,0,SP594 / LP591,put_short=-0.086,597.57,0.1682,0.322,,1,0.004124999999999999,79,2025-06-04,15:50,0.018,eod_flatten,29.05
spy_0dte_putspread,SPY,bull_put,2025-06-05,10:00,2025-06-05,0,SP591 / LP588,put_short=-0.091,594.29,0.1604,0.351,,1,0.0045,79,2025-06-05,15:50,0.139,eod_flatten,19.9
spy_0dte_putspread,SPY,bull_put,2025-06-06,10:00,2025-06-06,0,SP597 / LP594,put_short=-0.117,600.3,0.1787,0.322,,1,0.004124999999999999,79,2025-06-06,15:50,0.008,eod_flatten,30.05
spy_0dte_putspread,SPY,bull_put,2025-06-09,10:00,2025-06-09,0,SP596 / LP593,put_short=-0.096,598.89,0.1431,0.244,,1,0.003125,79,2025-06-09,15:50,0.006,eod_flatten,22.45
spy_0dte_putspread,SPY,bull_put,2025-06-10,10:00,2025-06-10,0,SP597 / LP594,put_short=-0.095,600.57,0.1747,0.156,,1,0.0019999999999999996,78,2025-06-10,15:50,0.014,eod_flatten,12.9
spy_0dte_putspread,SPY,bull_put,2025-06-11,10:00,2025-06-11,0,SP601 / LP598,put_short=-0.130,603.65,0.1503,0.322,,1,0.004124999999999999,79,2025-06-11,15:50,0.468,eod_flatten,-15.95
spy_0dte_putspread,SPY,bull_put,2025-06-12,10:00,2025-06-12,0,SP598 / LP595,put_short=-0.141,600.77,0.1657,0.302,,1,0.0038749999999999995,79,2025-06-12,15:50,0.008,eod_flatten,28.15
spy_0dte_putspread,SPY,bull_put,2025-06-13,10:00,2025-06-13,0,SP595 / LP592,put_short=-0.109,598.15,0.1653,0.39,,1,0.005000000000000001,79,2025-06-13,15:50,0.12,eod_flatten,25.7
spy_0dte_putspread,SPY,bull_put,2025-06-16,10:00,2025-06-16,0,SP600 / LP597,put_short=-0.146,603.05,0.1855,0.2,,1,0.0025625,31,2025-06-16,12:00,0.2,eod_flatten_lastbar,-1.33
spy_0dte_putspread,SPY,bull_put,2025-06-17,10:00,2025-06-17,0,SP598 / LP595,put_short=-0.143,600.87,0.1724,0.302,,1,0.003875000000000001,79,2025-06-17,15:50,0.608,eod_flatten,-31.85
spy_0dte_putspread,SPY,bull_put,2025-06-18,10:00,2025-06-18,0,SP596 / LP593,put_short=-0.138,599.12,0.185,0.361,,1,0.004625,79,2025-06-18,15:50,0.059,eod_flatten,28.85
spy_0dte_putspread,SPY,bull_put,2025-06-20,10:00,2025-06-20,0,SP594 / LP591,put_short=-0.119,597.35,0.1833,0.283,,1,0.0036250000000000006,79,2025-06-20,15:50,0.307,eod_flatten,-3.75
spy_0dte_putspread,SPY,bull_put,2025-06-23,10:00,2025-06-23,0,SP593 / LP590,put_short=-0.092,596.65,0.1777,0.175,,1,0.00225,79,2025-06-23,15:50,0.004,eod_flatten,15.8
spy_0dte_putspread,SPY,bull_put,2025-06-24,10:00,2025-06-24,0,SP601 / LP598,put_short=-0.134,604.05,0.1764,0.214,,1,0.0027500000000000003,79,2025-06-24,15:50,0.006,eod_flatten,19.6
spy_0dte_putspread,SPY,bull_put,2025-06-25,10:00,2025-06-25,0,SP605 / LP602,put_short=-0.103,608.16,0.1588,0.185,,1,0.0023750000000000004,79,2025-06-25,15:50,0.035,eod_flatten,13.75
spy_0dte_putspread,SPY,bull_put,2025-06-26,10:00,2025-06-26,0,SP606 / LP603,put_short=-0.118,609.12,0.1667,0.117,,1,0.0015,79,2025-06-26,15:50,0.013,eod_flatten,9.1
spy_0dte_putspread,SPY,bull_put,2025-06-27,10:00,2025-06-27,0,SP612 / LP609,put_short=-0.159,614.36,0.1487,0.146,,1,0.001875,79,2025-06-27,15:50,0.024,eod_flatten,10.95
spy_0dte_putspread,SPY,bull_put,2025-06-30,10:00,2025-06-30,0,SP614 / LP611,put_short=-0.156,616.43,0.1511,0.322,,1,0.004124999999999999,79,2025-06-30,15:50,0.008,eod_flatten,30.05
spy_0dte_putspread,SPY,bull_put,2025-07-01,10:00,2025-07-01,0,SP614 / LP611,put_short=-0.109,617.27,0.1659,0.166,,1,0.0021249999999999997,79,2025-07-01,15:50,0.004,eod_flatten,14.85
spy_0dte_putspread,SPY,bull_put,2025-07-02,10:00,2025-07-02,0,SP614 / LP611,put_short=-0.090,617.31,0.1545,0.098,,1,0.0012500000000000002,78,2025-07-02,15:50,0.013,eod_flatten,7.2
spy_0dte_putspread,SPY,bull_put,2025-07-03,10:00,2025-07-03,0,SP621 / LP618,put_short=-0.111,624.07,0.1555,0.078,,1,0.0010000000000000002,45,2025-07-03,13:10,0.012,eod_flatten_lastbar,5.3
spy_0dte_putspread,SPY,bull_put,2025-07-07,10:00,2025-07-07,0,SP621 / LP618,put_short=-0.146,623.65,0.1562,0.273,,1,0.0034999999999999996,79,2025-07-07,15:50,0.777,eod_flatten,-51.7
spy_0dte_putspread,SPY,bull_put,2025-07-08,10:00,2025-07-08,0,SP617 / LP614,put_short=-0.087,620.66,0.167,0.156,,1,0.002,79,2025-07-08,15:50,0.004,eod_flatten,13.9
spy_0dte_putspread,SPY,bull_put,2025-07-09,10:00,2025-07-09,0,SP621 / LP618,put_short=-0.112,624.25,0.1651,0.166,,1,0.002125,79,2025-07-09,15:50,0.004,eod_flatten,14.85
spy_0dte_putspread,SPY,bull_put,2025-07-10,10:00,2025-07-10,0,SP621 / LP618,put_short=-0.157,623.39,0.1475,0.244,,1,0.003125,79,2025-07-10,15:50,0.006,eod_flatten,22.45
spy_0dte_putspread,SPY,bull_put,2025-07-11,10:00,2025-07-11,0,SP620 / LP617,put_short=-0.091,623.23,0.1499,0.205,,1,0.002625,79,2025-07-11,15:50,0.005,eod_flatten,18.65
spy_0dte_putspread,SPY,bull_put,2025-07-14,10:00,2025-07-14,0,SP620 / LP617,put_short=-0.123,622.67,0.1425,0.2,,1,0.0025625,31,2025-07-14,12:00,0.04,eod_flatten_lastbar,14.67
spy_0dte_putspread,SPY,bull_put,2025-07-15,10:00,2025-07-15,0,SP623 / LP620,put_short=-0.148,625.65,0.1569,0.263,,1,0.0033750000000000004,79,2025-07-15,15:50,0.227,eod_flatten,2.35
spy_0dte_putspread,SPY,bull_put,2025-07-16,10:00,2025-07-16,0,SP619 / LP616,put_short=-0.102,622.11,0.1521,0.156,,1,0.002,79,2025-07-16,15:50,0.014,eod_flatten,12.9
spy_0dte_putspread,SPY,bull_put,2025-07-17,10:00,2025-07-17,0,SP623 / LP620,put_short=-0.144,625.78,0.1616,0.146,,1,0.0018750000000000004,79,2025-07-17,15:50,0.004,eod_flatten,12.95
spy_0dte_putspread,SPY,bull_put,2025-07-18,10:00,2025-07-18,0,SP626 / LP623,put_short=-0.138,628.64,0.1487,0.185,,1,0.0023750000000000004,79,2025-07-18,15:50,0.015,eod_flatten,15.75
spy_0dte_putspread,SPY,bull_put,2025-07-21,10:00,2025-07-21,0,SP628 / LP625,put_short=-0.156,630.57,0.156,0.097,,1,0.00125,79,2025-07-21,15:50,0.103,eod_flatten,-1.8
spy_0dte_putspread,SPY,bull_put,2025-07-22,10:00,2025-07-22,0,SP624 / LP621,put_short=-0.112,626.88,0.1459,0.254,,1,0.0032500000000000003,79,2025-07-22,15:50,0.017,eod_flatten,22.4
spy_0dte_putspread,SPY,bull_put,2025-07-23,10:00,2025-07-23,0,SP627 / LP624,put_short=-0.108,630.0,0.1488,0.185,,1,0.0023750000000000004,79,2025-07-23,15:50,0.005,eod_flatten,16.75
spy_0dte_putspread,SPY,bull_put,2025-07-24,10:00,2025-07-24,0,SP632 / LP629,put_short=-0.098,635.07,0.1439,0.137,,1,0.0017500000000000003,79,2025-07-24,15:50,0.023,eod_flatten,10.0
spy_0dte_putspread,SPY,bull_put,2025-07-25,10:00,2025-07-25,0,SP633 / LP630,put_short=-0.162,635.24,0.1383,0.229,,1,0.0029375000000000004,31,2025-07-25,12:00,0.061,eod_flatten_lastbar,15.53
spy_0dte_putspread,SPY,bull_put,2025-07-28,10:00,2025-07-28,0,SP635 / LP632,put_short=-0.152,637.45,0.1445,0.132,,1,0.0016875000000000002,31,2025-07-28,12:00,0.078,eod_flatten_lastbar,4.03
spy_0dte_putspread,SPY,bull_put,2025-07-29,10:00,2025-07-29,0,SP635 / LP632,put_short=-0.102,637.93,0.1395,0.122,,1,0.0015625,31,2025-07-29,12:00,0.348,eod_flatten_lastbar,-23.93
spy_0dte_putspread,SPY,bull_put,2025-07-30,10:00,2025-07-30,0,SP633 / LP630,put_short=-0.141,635.74,0.1544,0.453,,1,0.0058125,31,2025-07-30,12:00,0.297,eod_flatten_lastbar,14.37
spy_0dte_putspread,SPY,bull_put,2025-07-31,10:00,2025-07-31,0,SP636 / LP633,put_short=-0.096,639.34,0.1544,0.283,,1,0.0036250000000000006,79,2025-07-31,15:50,2.617,eod_flatten,-234.75
spy_0dte_putspread,SPY,bull_put,2025-08-01,10:00,2025-08-01,0,SP618 / LP615,put_short=-0.083,621.48,0.1558,0.702,,2,0.009,79,2025-08-01,15:50,0.028,eod_flatten,132.2
spy_0dte_putspread,SPY,bull_put,2025-08-04,10:00,2025-08-04,0,SP626 / LP623,put_short=-0.142,629.01,0.1728,0.263,,1,0.0033750000000000004,79,2025-08-04,15:50,0.007,eod_flatten,24.35
spy_0dte_putspread,SPY,bull_put,2025-08-05,10:00,2025-08-05,0,SP629 / LP626,put_short=-0.141,631.9,0.1646,0.39,,1,0.005000000000000001,79,2025-08-05,15:50,0.84,eod_flatten,-46.3
spy_0dte_putspread,SPY,bull_put,2025-08-06,10:00,2025-08-06,0,SP626 / LP623,put_short=-0.147,628.93,0.1718,0.146,,1,0.0018750000000000004,79,2025-08-06,15:50,0.004,eod_flatten,12.95
spy_0dte_putspread,SPY,bull_put,2025-08-07,10:00,2025-08-07,0,SP633 / LP630,put_short=-0.085,636.48,0.154,0.234,,1,0.0029999999999999996,79,2025-08-07,15:50,1.816,eod_flatten,-159.5
spy_0dte_putspread,SPY,bull_put,2025-08-08,10:00,2025-08-08,0,SP633 / LP630,put_short=-0.138,635.85,0.1592,0.166,,1,0.0021249999999999997,79,2025-08-08,15:50,0.014,eod_flatten,13.85
spy_0dte_putspread,SPY,bull_put,2025-08-11,10:00,2025-08-11,0,SP635 / LP632,put_short=-0.111,637.69,0.1336,0.195,,1,0.0025000000000000005,79,2025-08-11,15:50,0.315,eod_flatten,-13.3
spy_0dte_putspread,SPY,bull_put,2025-08-12,10:00,2025-08-12,0,SP634 / LP631,put_short=-0.099,637.34,0.1571,0.273,,1,0.0035000000000000005,78,2025-08-12,15:50,0.007,eod_flatten,25.3
spy_0dte_putspread,SPY,bull_put,2025-08-13,10:00,2025-08-13,0,SP643 / LP640,put_short=-0.135,645.62,0.1422,0.224,,1,0.002875,79,2025-08-13,15:50,0.016,eod_flatten,19.55
spy_0dte_putspread,SPY,bull_put,2025-08-14,10:00,2025-08-14,0,SP641 / LP638,put_short=-0.088,644.02,0.1339,0.214,,1,0.00275,79,2025-08-14,15:50,0.005,eod_flatten,19.6
spy_0dte_putspread,SPY,bull_put,2025-08-15,10:00,2025-08-15,0,SP641 / LP638,put_short=-0.096,644.1,0.1421,0.185,,1,0.0023750000000000004,79,2025-08-15,15:50,0.015,eod_flatten,15.75
spy_0dte_putspread,SPY,bull_put,2025-08-18,10:00,2025-08-18,0,SP640 / LP637,put_short=-0.138,642.73,0.1508,0.112,,1,0.0014375,31,2025-08-18,12:00,0.068,eod_flatten_lastbar,3.12
spy_0dte_putspread,SPY,bull_put,2025-08-19,10:00,2025-08-19,0,SP640 / LP637,put_short=-0.119,642.87,0.1459,0.073,,1,0.0009375000000000002,31,2025-08-19,12:00,0.357,eod_flatten_lastbar,-29.68
spy_0dte_putspread,SPY,bull_put,2025-08-20,10:00,2025-08-20,0,SP632 / LP629,put_short=-0.085,635.39,0.1503,0.283,,1,0.0036249999999999998,79,2025-08-20,15:50,0.007,eod_flatten,26.25
spy_0dte_putspread,SPY,bull_put,2025-08-21,10:00,2025-08-21,0,SP632 / LP629,put_short=-0.107,635.13,0.1528,0.195,,1,0.0025,79,2025-08-21,15:50,0.005,eod_flatten,17.7
spy_0dte_putspread,SPY,bull_put,2025-08-22,10:00,2025-08-22,0,SP635 / LP632,put_short=-0.137,638.41,0.1887,0.205,,1,0.0026250000000000006,78,2025-08-22,15:50,0.005,eod_flatten,18.65
spy_0dte_putspread,SPY,bull_put,2025-08-25,10:00,2025-08-25,0,SP641 / LP638,put_short=-0.089,644.34,0.1482,0.107,,1,0.0013750000000000004,78,2025-08-25,15:50,0.013,eod_flatten,8.15
spy_0dte_putspread,SPY,bull_put,2025-08-26,10:00,2025-08-26,0,SP640 / LP637,put_short=-0.123,642.55,0.1327,0.146,,1,0.001875,79,2025-08-26,15:50,0.004,eod_flatten,12.95
spy_0dte_putspread,SPY,bull_put,2025-08-27,10:00,2025-08-27,0,SP642 / LP639,put_short=-0.088,645.35,0.1481,0.302,,1,0.0038749999999999995,79,2025-08-27,15:50,0.078,eod_flatten,21.15
spy_0dte_putspread,SPY,bull_put,2025-08-28,10:00,2025-08-28,0,SP643 / LP640,put_short=-0.099,645.94,0.1366,0.263,,1,0.0033750000000000004,79,2025-08-28,15:50,0.007,eod_flatten,24.35
